Node,SIR
770,656.355
1500,659.823
986,662.115
862,662.521
1417,664.36
771,661.477
1330,572.515
1494,659.471
1056,662.276
1070,653.551
1177,636.48
772,645.623
1199,665.105
1200,664.743
875,663.85
774,638.29
1316,583.42
1214,609.836
788,594.581
923,655.654
775,648.916
1060,629.406
1092,579.427
1084,594.241
886,556.565
1161,456.173
1183,631.689
1185,632.436
776,650.434
1315,664.597
1246,664.354
1244,623.652
1245,628.608
1468,456.734
777,663.612
1521,659.196
853,664.097
992,664.827
778,610.721
1486,640.999
1490,662.655
1340,496.232
1151,647.463
779,553.379
944,476.361
1227,560.804
1375,618.711
780,665.086
950,622.202
1531,635.992
859,659.045
869,650.056
795,609.557
860,653.89
1478,655.036
782,480.37
1189,664.51
783,449.706
1400,648.5
785,658.595
1520,636.943
1107,663.905
786,662.666
1517,663.024
792,664.286
1062,660.6
1312,664.241
1121,662.622
787,662.032
1547,596.289
1041,634.271
1482,664.348
1257,636.879
1037,664.014
1138,662.624
998,664.312
789,643.193
868,664.382
790,660.953
896,662.989
799,663.635
887,634.734
1474,663.922
791,632.674
904,571.807
892,647.322
1388,644.853
793,579.244
1281,653.035
1011,646.009
821,656.005
1076,664.413
796,403.591
797,658.9
1467,464.33
1114,663.757
1435,661.988
1537,663.965
1538,640.067
798,644.85
1117,656.273
1223,604.604
1431,663.57
1440,621.235
1533,632.286
800,663.567
1434,650.74
1002,665.037
1454,664.444
1046,661.339
1069,650.766
1421,651.028
801,623.857
1267,663.073
1306,641.241
1393,640.386
1456,442.891
802,663.289
1048,664.516
1443,663.759
805,663.241
1510,664.93
813,664.188
803,643.872
1469,664.44
1492,660.264
1455,664.608
804,625.062
1528,660.325
1085,572.927
1447,659.805
838,652.968
812,663.626
806,664.141
1144,664.787
1415,647.526
1050,664.732
807,642.987
1369,639.605
1323,664.487
1342,622.189
1343,544.566
1370,618.611
808,525.242
885,349.946
960,545.489
912,605.911
809,662.648
1012,664.631
1014,663.896
1320,662.538
810,660.614
1451,639.027
811,599.612
1113,656.075
1169,661.587
1389,664.316
814,664.038
1390,664.44
956,664.459
1328,663.977
1374,665.02
1250,665.151
815,3.232
1252,3.325
1385,3.242
816,663.265
914,634.063
1111,622.045
1198,664.307
1276,663.679
1491,664.421
817,431.474
1496,661.403
818,511.07
819,366.754
1241,599.503
1295,522.023
820,664.394
953,656.793
898,647.267
901,622.28
952,637.241
954,663.078
1196,631.928
1381,664.882
822,429.65
1460,632.357
823,523.949
827,577.493
1513,586.647
824,661.991
889,581.73
891,664.524
990,661.589
1348,642.124
825,609.417
1039,654.693
1029,650.948
826,574.252
1034,542.658
1028,534.929
828,323.082
1403,456.76
830,660.525
831,662.007
1465,662.744
1042,663.509
1351,664.334
832,623.712
899,600.091
900,653.152
933,652.499
833,442.698
834,579.493
881,611.08
835,437.58
1472,661.847
836,1.676
840,1.693
837,557.9
843,550.045
1141,663.888
851,648.936
1258,633.197
839,467.694
1268,663.785
842,560.121
1384,560.394
844,659.292
1414,660.344
1150,660.493
856,617.814
1356,662.831
1272,627.982
845,303.745
1192,438.08
846,664.504
847,664.18
985,663.121
1523,663.616
848,664.44
1108,663.68
1098,664.566
967,663.874
1201,664.184
1519,602.659
1202,663.655
849,452.486
850,509.941
1193,493.949
855,582.792
1349,637.744
852,656.705
1099,636.077
1446,660.865
911,656.289
1331,646.023
984,645.361
1333,642.401
1352,462.506
1359,445.977
1408,451.503
854,639.277
1357,644.733
1197,663.47
1194,664.994
1254,662.078
1271,428.127
1123,534.121
857,659.692
858,639.834
1353,660.852
1405,654.095
1354,644.703
1364,657.957
861,635.073
1253,654.428
1418,656.232
1280,651.885
863,664.056
940,646.58
1296,564.02
941,660.909
957,655.651
973,661.435
1126,663.822
864,659.758
865,652.634
1057,633.726
907,664.747
1302,662.23
1067,572.486
879,593.888
895,588.877
1459,657.319
866,625.838
1505,631.771
1424,663.91
1233,615.531
867,647.89
1100,634.146
959,631.178
965,656.501
1539,604.872
1404,664.26
945,657.022
1074,661.115
1075,663.473
1206,664.508
1426,652.52
1428,664.757
1458,662.629
1104,660.083
1282,641.112
870,637.361
942,660.32
951,650.736
873,659.28
871,648.14
948,650.048
935,613.32
1175,655.276
872,647.357
1526,643.24
1135,564.048
1265,641.614
1122,592.156
1105,640.096
874,651.231
968,631.924
969,636.249
1152,469.441
1336,639.338
876,549.822
1234,580.711
1204,564.28
972,558.979
877,403.447
878,622.253
883,648.685
1395,662.223
880,543.893
1396,504.82
929,509.233
1156,419.985
1437,605.883
882,603.809
1131,646.59
1089,659.822
884,642.529
1382,591.81
1398,576.997
1392,650.697
1326,626.854
1153,498.434
1423,634.877
1017,660.226
1347,397.703
890,590.009
1525,664.708
1129,649.623
937,660.744
1425,599.14
928,595.685
893,661.461
1073,658.248
1483,664.389
1115,594.525
1457,639.609
1256,665.148
1479,663.759
1035,658.375
925,609.227
1022,634.565
1025,637.674
906,633.5
938,593.078
1018,651.186
955,561.641
1499,642.233
902,626.723
903,625.841
1093,441.263
905,650.976
1225,633.094
1532,656.276
1077,630.269
1251,664.196
908,662.664
1529,653.158
1266,661.212
1345,633.218
909,628.994
1079,649.286
1264,630.72
1143,498.841
1344,629.858
910,441.35
1061,663.755
1286,306.817
1000,648.725
1001,655.265
913,615.71
1080,612.819
1407,588.849
1462,614.864
1283,591.406
1137,640.722
915,632.963
916,608.648
988,601.959
989,603.584
1255,641.528
917,434.842
1373,614.158
918,520.748
1072,479.058
919,378.952
1476,584.703
920,470.685
1232,509.571
921,583.626
1361,645.919
1205,446.777
922,636.369
1043,657.817
924,634.843
1470,658.072
1484,654.885
926,392.753
927,590.949
931,660.635
934,651.301
930,396.472
1086,577.333
1394,637.253
980,579.449
932,650.362
1087,581.564
936,412.974
978,663.768
1501,665.24
947,449.732
943,600.373
1149,657.261
1416,656.952
946,435.107
1514,629.428
1259,561.365
1260,593.126
1543,628.907
949,399.276
1439,615.375
1178,534.416
1277,664.384
1489,661.251
1383,615.338
958,520.79
1167,627.444
1040,529.406
1341,646.128
1319,662.779
961,661.3
1102,663.845
1103,598.28
1475,662.524
962,656.492
1171,661.053
1321,661.514
963,638.111
1213,664.365
964,608.81
1165,625.99
1327,555.647
1101,660.591
966,664.517
1285,664.391
1371,664.323
1325,664.749
1401,663.628
1038,661.579
1124,663.067
1355,660.381
1106,664.097
970,631.048
971,598.984
974,433.879
977,660.111
1119,453.01
975,511.001
1504,651.853
1503,472.475
1309,664.695
1294,432.381
1310,592.509
1007,609.444
979,464.026
1055,633.778
1334,639.442
981,390.427
982,632.172
1413,663.518
983,457.165
1139,660.51
1429,664.113
1163,633.227
1242,565.977
1444,461.271
1016,599.764
991,662.883
1495,663.957
1497,664.557
1005,635.004
1006,664.155
1128,653.181
1172,652.61
1270,633.661
1487,651.825
1488,664.524
993,499.679
1406,497.249
1278,597.195
994,451.463
1346,655.122
996,629.479
1091,573.488
997,637.256
1452,663.513
999,664.268
1154,664.497
1003,616.362
1159,619.316
1015,637.1
1329,561.119
1004,615.786
1231,588.484
1512,540.305
1195,637.324
1318,659.274
1174,584.682
1008,655.625
1324,633.158
1009,660.557
1047,642.566
1420,637.739
1436,595.191
1010,640.109
1508,663.605
1509,499.726
1422,664.452
1368,417.831
1019,663.1
1190,664.196
1020,639.182
1130,639.056
1261,600.628
1262,655.999
1493,653.519
1021,469.485
