Node,SIR
4692,642.984
5042,644.601
5278,631.188
5152,624.939
5059,681.563
4693,681.679
5030,680.378
5121,681.531
4779,681.275
5122,681.691
5201,681.319
5000,678.73
5178,681.338
4694,676.268
5359,665.538
4696,666.475
5015,679.046
5372,677.643
4695,632.994
4745,681.624
4800,681.498
4913,677.811
4697,634.945
4914,676.331
4698,665.871
5021,679.274
4929,668.9
4891,496.747
4771,668.719
4699,402.25
4890,529.988
4700,681.827
5050,678.741
4711,680.949
5419,681.895
5109,681.756
4975,574.669
4738,680.475
5019,680.724
5352,664.667
4701,504.273
4817,681.501
4702,470.238
5038,637.279
4703,681.736
4748,681.36
5267,634.699
5044,681.548
5238,681.328
4705,640.953
5401,672.46
4704,648.971
4734,619.434
4948,663.546
5098,662.121
4909,681.4
4706,681.095
5056,676.738
4707,519.288
5399,681.034
4931,679.571
5009,671.225
4708,495.966
5184,524.336
5326,504.807
5342,516.29
4778,492.107
4709,678.867
4902,679.432
4710,682.006
4793,680.674
4787,665.609
4816,669.667
4850,668.424
5197,665.926
5210,680.032
4712,625.988
5457,678.236
4713,478.144
4715,671.014
4714,664.806
4957,680.836
4717,679.263
5151,680.871
4716,635.972
5170,679.644
5196,677.032
5215,681.318
5211,681.178
5339,681.518
4718,2.322
4798,2.521
4719,468.108
5134,639.815
4720,604.08
4946,619.217
4989,651.926
4947,563.389
4721,666.447
4944,673.163
4963,680.958
4722,664.864
4982,671.835
5012,668.975
5027,677.062
4723,678.972
5351,680.645
4887,592.289
4894,636.986
5350,569.577
5353,681.515
4724,681.108
5348,680.889
5346,680.769
4777,674.898
4912,681.455
5054,681.163
5282,642.299
5344,492.768
5347,667.429
4725,625.636
4893,673.092
5057,674.77
4727,386.614
4889,506.997
4728,546.835
4729,578.67
4735,667.759
4906,533.984
4730,397.551
4790,293.303
4955,504.849
4731,2.324
4732,492.942
5182,679.885
4733,626.555
5354,485.236
4774,671.411
5284,677.355
4736,659.932
4967,673.326
5223,509.669
5343,628.079
4737,656.128
5017,571.951
4991,680.266
5180,674.503
4739,680.711
5345,633.105
4822,677.693
4969,681.852
4970,672.391
5102,667.47
4740,677.396
5062,665.182
5404,679.648
5063,681.423
4741,678.754
5275,681.687
4972,574.728
4872,681.628
4742,681.69
5162,680.948
4898,681.374
4765,669.379
4782,678.19
5085,680.585
5311,666.124
5392,680.18
4743,650.306
5242,654.23
5341,681.631
5240,664.685
5125,495.608
4744,669.609
4746,629.454
4919,630.583
4747,624.53
5049,679.209
5276,680.756
5277,676.839
5405,680.442
4749,493.22
4841,613.595
4968,677.652
4925,679.304
4833,680.502
4965,659.09
4750,628.901
5028,667.477
5415,670.798
4751,668.207
4755,656.399
5370,676.33
5116,681.279
4752,663.639
5022,681.273
5179,659.89
4753,589.162
5377,602.447
5387,666.925
4754,678.911
4897,681.236
