Node,SIR
4096,193.236
4589,171.382
4318,308.39
3999,127.181
4097,270.205
4593,288.833
4334,337.378
4335,323.955
4098,247.577
4328,299.038
4565,278.308
4014,122.458
4254,219.44
4331,253.183
4099,1.436
4204,1.459
4101,173.889
4558,246.877
4604,223.682
4102,197.69
4007,155.819
4094,218.589
4607,192.924
4449,170.341
4103,231.783
4314,238.78
4606,235.428
4088,279.021
4089,242.436
4104,262.884
4372,182.558
4197,280.597
4468,214.981
4105,145.292
4106,63.313
4293,154.482
4122,250.651
4107,344.424
4022,353.805
4361,360.534
4371,316.284
4121,243.85
4109,153.166
4320,264.658
4369,329.463
4108,203.004
4126,375.175
4597,192.367
4110,36.299
4326,38.612
4586,65.504
4111,281.393
4661,365.52
4050,385.736
4112,197.633
4400,282.459
4113,163.788
4013,97.322
4395,92.522
4573,334.556
4114,195.593
3929,282.94
4148,133.157
4542,164.674
4684,211.597
4115,350.792
4507,286.898
4077,291.503
4054,360.795
4134,314.697
4116,80.351
4362,121.03
4437,79.321
4117,214.948
4053,235.974
4055,307.061
4118,316.89
4338,360.736
4352,355.879
4376,222.056
4119,285.555
4035,385.685
4434,207.174
4120,331.094
4070,317.569
4071,297.458
4263,313.033
4356,336.178
4364,300.723
4201,276.446
4296,265.346
3948,161.692
4010,279.417
4308,145.647
4123,116.427
4433,257.553
4124,111.262
4048,93.706
4452,223.156
4125,123.09
4127,55.772
4377,366.053
4472,341.859
4370,279.471
4128,319.166
4378,253.115
4577,338.192
4625,227.931
4470,259.975
4129,117.535
4130,104.279
4131,243.98
3994,189.387
4137,262.61
4652,274.136
4476,227.705
4132,168.369
4648,285.966
4133,169.78
4174,380.07
3928,303.53
3931,303.439
4073,262.461
4478,314.876
4467,246.069
4251,254.878
4135,54.678
3992,160.469
3976,251.442
4138,255.71
4440,189.836
4373,225.531
4260,240.695
4357,239.845
4358,147.801
4359,179.425
4439,222.418
4598,170.472
4139,182.929
4592,246.494
4596,276.577
4140,74.354
3968,106.144
4450,74.074
4329,59.593
4451,59.77
4529,53.684
4141,371.987
4033,361.334
4295,372.674
4142,378.304
4173,392.147
4351,261.785
4497,211.714
4530,294.423
4264,329.615
4499,369.597
4502,270.242
4509,365.755
4522,240.211
4531,331.34
4559,313.657
4633,347.331
4143,361.445
4144,309.248
4161,234.171
4162,326.113
4333,286.39
4336,289.35
4480,261.639
4485,255.285
4487,372.016
4540,153.604
4679,214.537
4327,307.403
4145,331.21
4006,251.498
4175,211.649
4146,157.704
4325,297.666
4534,273.528
4147,61.784
4527,148.591
4303,144.974
4149,242.666
4391,341.256
4018,100.835
4347,335.78
4150,211.137
3970,236.527
4046,292.89
4287,180.96
4151,129.227
4153,293.596
4152,124.305
3953,324.756
3974,173.535
3980,240.555
4330,271.191
4250,200.329
4569,127.462
4154,74.073
4632,30.397
4262,25.08
4432,146.962
4156,208.394
3932,154.919
4023,298.513
4253,231.939
4157,220.083
4447,272.873
4158,191.874
4159,215.56
4473,141.578
4160,225.455
4671,241.357
4462,271.754
4163,267.828
4483,290.472
4164,233.311
4626,223.33
4002,113.856
4165,4.612
4168,5.629
4167,208.059
4554,247.85
4341,338.868
4609,93.583
4211,9.495
4169,145.482
4403,176.79
4557,224.029
4170,44.884
4310,39.052
4294,32.214
4171,1.441
4556,1.453
4172,268.121
4355,225.751
4603,246.235
4065,175.618
4309,341.459
4498,302.519
4500,365.048
4503,358.627
4510,246.948
4583,374.592
4587,324.995
4243,311.732
4353,316.31
4681,332.175
4682,364.213
4008,225.289
4533,118.419
4176,167.147
4649,143.298
4313,213.856
4600,183.96
4177,26.109
4387,49.43
4178,207.536
4375,249.481
4179,151.65
4407,178.597
4506,159.026
4516,115.042
4443,172.689
4181,88.417
4568,196.09
4182,177.397
4076,177.832
4078,181.613
4316,262.827
4183,191.502
4079,118.631
3988,210.416
4237,273.63
4184,118.636
4299,137.545
4526,101.82
4185,171.035
4031,113.687
4508,275.768
4428,148.417
4186,255.323
4187,205.985
4081,352.867
4667,331.023
4668,333.12
4188,76.995
4579,169.725
4189,271.017
4052,240.616
4069,339.499
4512,268.588
4398,307.098
4190,131.836
4244,322.136
4191,369.378
4021,353.599
4058,263.944
4062,295.922
4192,295.029
4193,357.593
4466,338.077
4199,289.139
4617,337.555
4195,200.833
4060,248.858
4196,107.984
4271,294.062
4200,75.379
4202,374.253
4418,375.137
4210,374.224
4206,373.899
4212,359.395
4214,346.027
4419,369.195
4420,372.212
4426,369.147
4427,374.623
4429,362.388
4455,370.029
4461,369.341
4203,116.679
4366,88.872
4205,248.014
4275,350.271
4537,379.217
4541,322.727
4459,334.365
4207,58.291
4484,116.951
4474,25.782
4208,12.51
4493,7.933
4209,139.256
4618,189.31
4616,232.077
4397,222.604
4570,267.317
4261,236.535
4213,328.308
4423,147.822
4216,224.056
