Node,SIR
4692,558.163
5042,570.903
5278,544.227
5152,526.603
5059,647.299
4693,647.478
5030,642.903
5121,648.316
4779,648.258
5122,645.765
5201,648.385
5000,641.53
5178,648.845
4694,620.176
5359,613.369
4696,604.601
5015,623.444
5372,640.309
4695,573.578
4745,647.863
4800,646.719
4913,632.455
4697,534.761
4914,617.138
4698,604.068
5021,637.378
4929,606.977
4891,405.367
4771,608.911
4699,274.428
4890,411.526
4700,647.169
5050,638.136
4711,645.391
5419,641.977
5109,648.17
4975,495.418
4738,636.219
5019,644.835
5352,602.873
4701,443.317
4817,645.398
4702,387.498
5038,562.856
4703,645.91
4748,646.908
5267,587.705
5044,647.912
5238,643.329
4705,561.367
5401,620.238
4704,572.274
4734,522.417
4948,587.323
5098,588.25
4909,643.278
4706,646.219
5056,635.293
4707,444.319
5399,637.201
4931,639.591
5009,626.719
4708,417.321
5184,420.823
5326,437.074
5342,449.095
4778,413.795
4709,640.792
4902,641.714
4710,647.543
4793,645.125
4787,616.174
4816,614.219
4850,611.356
5197,614.505
5210,645.115
4712,546.816
5457,632.223
4713,430.286
4715,617.339
4714,611.257
4957,636.325
4717,635.922
5151,641.44
4716,570.292
5170,644.399
5196,630.041
5215,648.725
5211,648.131
5339,648.985
4718,2.136
4798,2.331
4719,403.528
5134,580.428
4720,496.755
4946,514.558
4989,561.197
4947,448.849
4721,596.724
4944,623.66
4963,638.517
4722,609.357
4982,615.919
5012,614.944
5027,631.315
4723,628.475
5351,643.695
4887,493.556
4894,584.061
5350,480.13
5353,643.141
4724,648.065
5348,647.917
5346,647.46
4777,631.484
4912,648.715
5054,637.601
5282,584.42
5344,440.995
5347,601.509
4725,552.829
4893,616.02
5057,624.699
4727,289.37
4889,412.408
4728,434.605
4729,491.656
4735,615.023
4906,432.538
4730,291.725
4790,185.75
4955,438.826
4731,2.112
4732,434.629
5182,643.067
4733,574.921
5354,357.187
4774,617.446
5284,630.238
4736,592.376
4967,615.324
5223,410.791
5343,534.932
4737,604.675
5017,466.207
4991,638.429
5180,625.967
4739,634.187
5345,570.207
4822,636.912
4969,647.959
4970,619.802
5102,626.197
4740,635.013
5062,613.212
5404,642.958
5063,642.834
4741,644.417
5275,648.837
4972,484.982
4872,641.554
4742,644.004
5162,646.448
4898,645.361
4765,626.823
4782,639.298
5085,646.42
5311,612.425
5392,635.141
4743,599.312
5242,599.061
5341,647.412
5240,593.819
5125,395.343
4744,612.811
4746,556.226
4919,527.917
4747,567.958
5049,640.095
5276,641.132
5277,637.349
5405,644.059
4749,364.52
4841,525.671
4968,630.083
4925,642.688
4833,637.003
4965,599.719
4750,538.625
5028,613.479
5415,615.279
4751,606.517
4755,590.383
5370,627.187
5116,646.343
4752,608.941
5022,647.134
5179,583.029
4753,497.371
5377,508.665
5387,616.299
4754,643.693
4897,648.739
5040,627.228
5424,647.777
5438,642.402
5375,554.167
4756,526.204
4757,629.179
5198,516.585
5205,648.604
4758,634.066
5207,641.588
5208,643.375
5434,626.026
5460,648.615
4759,630.865
4854,596.631
5295,580.0
5409,631.09
4810,412.096
4879,640.02
5329,548.212
4760,537.38
5171,365.692
5001,634.541
4761,604.008
5115,648.386
5322,638.172
4762,487.514
4853,555.661
5338,556.361
4763,632.417
5437,648.013
5270,642.734
5272,577.029
5273,642.551
4764,581.406
4825,587.364
4766,573.438
5035,641.204
4767,507.375
4768,563.49
4770,481.791
4936,480.665
5256,648.289
5047,632.686
4772,647.464
5225,647.385
4795,628.078
4886,638.509
5226,648.704
4773,560.227
5374,619.2
5227,648.144
4775,607.216
4776,636.367
4827,647.069
4835,600.671
5360,645.81
5446,642.314
4815,645.473
5169,586.913
5186,621.696
5328,579.826
4780,433.889
4781,424.177
5412,623.065
4783,423.285
4973,644.498
4784,1.676
5183,1.689
4785,641.765
5080,646.03
5241,604.797
4979,642.133
5340,605.096
4786,647.616
5379,648.113
5378,611.832
5206,648.401
4788,567.88
4789,404.015
4791,566.476
4792,615.391
4819,648.581
5320,624.569
4932,430.731
4794,568.224
5013,609.062
5104,511.892
5389,613.017
4807,648.127
4796,387.562
5034,572.814
4797,647.792
5067,647.9
4801,647.01
4805,646.282
5100,624.32
4803,646.0
4804,627.187
4953,621.074
5140,631.971
5250,641.2
5289,629.341
4799,639.175
4818,642.356
5258,647.665
4921,640.594
4813,645.042
5004,647.59
5066,638.928
5430,610.046
5087,647.237
4806,558.762
5349,619.594
4808,485.702
5388,543.082
4809,440.445
4843,644.928
5371,282.009
4811,632.337
5020,644.21
5045,640.024
5097,644.582
4812,523.009
4899,492.84
4876,646.505
4814,601.949
4917,609.454
5119,624.381
5288,613.191
4986,603.034
5254,536.565
5255,527.729
4820,331.152
4821,508.649
4857,521.42
4823,623.23
4978,619.879
5096,572.277
5427,633.385
4824,586.702
5174,386.818
5176,621.129
5175,382.726
5181,608.111
4826,429.657
4836,648.834
4837,648.707
4831,647.527
5148,642.041
4828,644.675
4920,647.29
4922,638.136
5439,635.502
5191,620.86
4829,528.856
4834,361.656
4830,638.988
5172,636.356
4832,646.94
4838,613.672
4911,647.924
5095,613.268
4839,635.367
5319,648.552
5321,648.779
5308,648.258
5291,578.312
4840,566.925
4846,644.827
5403,635.694
4842,557.54
5407,597.076
5458,648.52
4847,638.073
5383,647.879
4855,638.776
4844,624.682
5071,634.243
5060,644.156
4856,647.641
5025,649.218
5292,584.598
4849,1.666
5423,1.672
5003,642.448
4851,646.756
5159,573.59
5214,648.19
5263,647.325
4852,595.211
5026,643.695
5334,535.167
4915,620.889
5052,629.467
5108,622.326
5309,647.596
5317,633.797
5391,616.884
5461,528.365
4858,564.237
4951,640.733
4869,619.113
4859,415.468
5079,609.652
4860,553.758
5266,583.8
4861,1.666
5077,1.68
4862,517.248
5265,509.12
5084,642.899
4863,475.564
5073,389.402
5216,392.428
5410,616.356
5397,425.792
4864,646.58
5271,567.743
5133,606.138
4870,646.881
5129,647.563
5131,640.047
5157,647.596
5188,527.535
4865,646.381
5228,646.207
5075,647.116
5230,638.106
5076,643.973
4866,546.3
4867,366.407
4956,648.124
5443,591.245
5081,256.363
4868,623.003
5082,601.858
5083,601.257
5390,623.104
5113,647.8
5130,644.292
4871,647.562
5280,646.068
4873,429.87
5236,293.084
4874,555.469
5367,602.826
4875,386.976
5368,563.453
5043,644.841
4878,637.27
4877,571.968
4883,625.333
4880,533.845
4881,364.464
4885,565.089
4882,558.876
4904,531.766
4884,618.969
5229,631.227
4896,646.931
4987,620.548
4988,648.298
4888,619.487
5069,645.142
5070,592.484
4892,551.692
5212,632.135
5450,604.215
5449,590.3
5135,581.072
4895,386.082
5299,569.678
4952,646.861
5400,533.595
5193,614.554
4961,629.437
4900,364.317
5237,527.543
4901,528.745
5294,639.05
4903,638.352
5296,643.689
5023,581.024
4905,485.205
4907,589.106
5010,635.554
5114,647.999
5011,525.115
4908,637.735
5313,604.245
5315,623.511
5325,638.466
5314,536.712
5459,627.643
5330,635.798
4910,618.238
5048,613.324
5219,645.981
5138,647.996
5055,632.492
5194,616.225
4918,354.163
4933,409.321
5092,630.927
5386,640.255
4923,580.07
4924,626.805
4928,520.138
4984,593.397
5310,610.585
4926,414.326
5369,584.772
4927,577.806
5117,642.56
4930,436.122
4934,526.875
4966,350.211
5395,428.637
4935,464.283
5120,469.308
5248,489.462
4937,599.239
4938,587.294
4939,625.66
4941,619.281
5166,647.742
5203,636.651
4940,1.653
4942,1.662
5444,636.137
5016,563.583
4943,554.37
4945,630.208
5298,648.459
4949,408.944
4950,647.42
5065,646.261
4962,648.952
5220,442.055
5099,644.886
5103,647.268
5089,572.851
4958,635.671
5192,573.389
5305,624.5
4954,606.889
4964,626.485
5366,645.852
5445,637.443
5143,647.631
4992,615.864
4959,595.349
5074,526.917
5094,624.411
4960,618.913
5331,641.373
5327,637.733
5373,624.111
5448,610.075
5139,626.87
5221,639.363
5002,415.449
4971,551.176
5014,451.413
5413,327.56
5358,636.909
5163,576.046
5141,647.247
5147,644.391
5149,647.489
4974,443.159
5262,477.033
4976,564.863
4993,632.962
4977,647.365
5364,645.964
5142,646.078
5132,647.368
5137,640.741
5150,646.456
5233,557.839
5393,620.507
4980,580.775
4981,587.932
4983,553.123
5245,599.206
5363,558.312
4985,1.677
4995,1.677
5365,618.425
5204,643.925
5454,647.898
5455,648.411
5202,645.588
5453,646.887
5456,647.116
4990,578.367
5018,439.315
5041,553.537
5156,547.639
4996,644.231
5416,648.388
4997,637.258
5155,645.4
5440,646.861
5441,583.378
5442,634.394
5447,605.819
4999,479.087
5190,577.464
5112,623.091
5281,645.67
5285,640.493
5283,634.308
5274,638.478
5005,645.992
5006,633.785
5268,561.823
5154,573.815
5007,647.703
5008,647.628
5287,639.977
5414,635.404
5072,573.678
5324,597.054
5091,480.72
5029,319.309
5398,329.907
5046,618.289
5024,630.342
5332,571.051
5316,638.177
5101,641.409
5053,372.502
5257,636.29
5421,639.033
5039,634.387
5420,456.307
5031,624.543
5260,535.095
5209,643.81
5032,466.65
5033,419.366
5234,433.37
5224,385.376
5036,436.413
5037,562.041
5385,418.386
5051,616.722
5058,641.731
5451,645.33
5061,540.349
5068,435.086
5249,515.667
5167,620.58
5086,556.436
5307,645.863
5088,421.326
5185,367.743
5090,519.94
5093,518.141
5333,342.564
5432,645.249
5426,625.337
5355,410.155
5106,550.539
5105,368.499
5118,539.091
5107,387.007
5213,267.993
5111,639.028
5425,626.286
5110,368.288
5247,636.217
5195,640.677
5123,346.021
5124,554.561
5126,237.467
5127,355.431
5128,427.253
5418,583.166
5145,608.294
5144,432.672
5290,268.654
5312,609.496
5146,443.762
5433,569.463
5408,429.349
5158,195.759
5293,293.907
5161,559.017
5160,513.302
5164,496.525
5165,488.138
5168,280.889
5232,646.518
5357,642.374
5173,1.65
5396,1.645
5361,572.419
5177,407.862
5304,622.707
5362,421.546
5187,249.251
5189,354.735
5199,638.959
5376,558.545
5200,616.206
5411,624.502
5217,357.5
5218,407.31
5323,605.895
5246,624.839
5231,550.325
5235,203.151
5384,355.518
5244,550.648
5239,597.983
5243,556.464
5382,613.897
5251,575.551
5253,631.374
5252,620.271
5297,619.725
5261,527.678
5303,647.852
5264,473.563
5269,372.734
5402,646.718
5381,534.125
5380,525.939
5306,617.627
5300,269.831
5301,411.204
5318,566.567
5429,554.908
5335,447.367
5337,460.077
5336,431.999
5417,371.638
5452,422.454
5422,287.536
5435,524.192
5462,501.869
5436,433.136
