Node,SIR
4096,400.332
4589,371.55
4318,521.991
3999,317.73
4097,491.338
4593,512.248
4334,536.004
4335,521.472
4098,495.537
4328,526.269
4565,528.723
4014,287.332
4254,464.01
4331,505.744
4099,1.543
4204,1.551
4101,388.5
4558,478.531
4604,465.678
4102,430.724
4007,383.425
4094,429.82
4607,424.905
4449,378.666
4103,489.6
4314,486.687
4606,481.89
4088,515.103
4089,487.397
4104,509.047
4372,409.267
4197,498.61
4468,433.85
4105,354.805
4106,170.408
4293,363.201
4122,453.064
4107,532.19
4022,536.193
4361,538.003
4371,513.975
4121,471.896
4109,296.373
4320,472.166
4369,523.946
4108,392.19
4126,537.023
4597,420.814
4110,134.52
4326,128.094
4586,201.718
4111,464.257
4661,537.524
4050,540.548
4112,384.584
4400,487.064
4113,341.802
4013,266.483
4395,265.769
4573,530.153
4114,441.456
3929,485.85
4148,345.047
4542,387.33
4684,444.657
4115,527.808
4507,460.204
4077,503.139
4054,532.342
4134,524.153
4116,232.263
4362,287.849
4437,246.437
4117,394.256
4053,459.726
4055,514.32
4118,519.716
4338,535.538
4352,536.426
4376,397.219
4119,466.397
4035,540.495
4434,395.129
4120,528.427
4070,523.754
4071,511.215
4263,514.052
4356,533.323
4364,522.647
4201,482.958
4296,475.09
3948,363.518
4010,504.004
4308,339.39
4123,257.898
4433,463.712
4124,291.885
4048,265.897
4452,430.391
4125,277.649
4127,161.191
4377,535.399
4472,528.015
4370,492.114
4128,510.154
4378,430.35
4577,531.632
4625,411.864
4470,471.918
4129,238.09
4130,276.543
4131,476.143
3994,433.216
4137,501.113
4652,512.741
4476,453.577
4132,371.673
4648,504.369
4133,297.695
4174,539.245
3928,505.854
3931,513.376
4073,482.6
4478,517.011
4467,466.351
4251,470.858
4135,204.4
3992,384.798
3976,488.257
4138,489.81
4440,438.62
4373,459.084
4260,452.472
4357,458.598
4358,358.51
4359,424.207
4439,446.336
4598,391.533
4139,400.338
4592,488.339
4596,483.083
4140,232.636
3968,260.676
4450,206.817
4329,204.723
4451,188.326
4529,176.051
4141,539.605
4033,526.625
4295,538.197
4142,539.387
4173,540.258
4351,431.431
4497,403.585
4530,484.28
4264,507.485
4499,539.252
4502,467.89
4509,529.201
4522,426.279
4531,513.955
4559,489.231
4633,528.892
4143,538.548
4144,519.893
4161,459.212
4162,510.137
4333,496.694
4336,511.207
4480,482.551
4485,475.266
4487,537.904
4540,289.852
4679,423.419
4327,505.853
4145,528.236
4006,496.817
4175,455.935
4146,303.449
4325,512.659
4534,506.995
4147,202.221
4527,366.426
4303,364.197
4149,439.562
4391,528.896
4018,221.14
4347,534.7
4150,446.156
3970,482.39
4046,497.023
