Node,SIR
6144,177.831
5492,69.471
6074,261.929
5516,301.268
6145,80.22
6147,194.105
6146,184.189
6125,80.12
5913,356.464
5645,318.425
6129,174.947
6148,219.601
5510,228.955
5559,327.384
5791,192.23
6070,187.843
6134,203.878
5684,187.24
6149,280.664
5482,301.838
5748,325.715
5961,268.836
6103,282.857
6150,255.356
5857,284.603
5870,235.513
6090,284.521
6151,370.34
5489,332.2
5549,315.343
5592,321.719
5716,344.906
5717,328.528
5742,146.376
5789,152.249
5796,299.733
5811,241.275
6012,329.703
6031,313.136
6180,397.67
6152,189.466
5634,132.907
5665,300.935
5872,198.474
6087,148.652
6154,261.207
5876,126.798
6010,366.941
5918,393.643
6155,152.915
5729,233.286
5730,159.604
5731,128.771
6022,152.786
6156,208.114
5879,198.538
5945,185.452
5946,345.054
5878,186.867
6157,398.712
5496,350.464
5721,375.702
5722,371.672
5726,391.686
5738,345.488
5871,366.846
5920,406.03
5936,382.643
6014,314.309
6016,400.762
6158,326.596
5574,307.584
5674,321.279
5794,325.737
6083,328.315
6159,377.442
5585,370.32
5587,372.747
5728,360.764
5952,378.574
5958,381.153
6018,377.276
6162,320.941
6160,181.494
5994,200.725
6161,62.503
5589,146.603
5788,30.154
5998,378.134
6163,150.142
5948,212.592
6064,55.366
6135,206.878
5590,71.282
6164,393.338
5595,398.063
5628,394.708
6093,396.36
6174,390.637
6184,395.512
6019,358.938
5541,360.995
6173,334.533
6165,206.727
5604,356.617
6178,287.567
6166,375.719
5591,356.268
6091,376.248
6095,370.263
5733,302.031
6167,45.187
5858,71.804
6092,72.932
6168,348.133
5593,289.996
5624,359.502
6185,380.292
6169,301.988
5766,377.451
5767,309.575
6100,282.953
6124,245.755
5908,229.523
6170,229.467
5768,324.305
5769,297.798
6171,189.106
6172,350.572
5596,283.204
6050,355.633
5765,369.33
5956,332.101
5838,346.497
5659,257.672
6175,344.428
5483,229.323
5495,278.265
5764,213.604
5934,284.744
6186,334.337
6176,308.921
5498,120.382
5703,219.109
6116,254.483
6117,249.807
6177,204.768
5763,232.842
5575,190.683
5790,295.145
6071,317.971
6179,289.384
5776,260.476
5792,243.142
6005,322.443
5671,230.011
6211,337.358
6221,223.64
6181,391.301
5568,360.038
5570,406.777
5642,368.62
5812,261.578
6028,298.571
6032,316.125
6101,355.631
6183,278.143
6182,335.451
5664,398.574
5477,310.597
5625,303.06
5818,244.951
6068,251.966
5741,178.836
5782,259.666
5724,361.788
6187,244.807
5500,225.919
5650,326.842
5786,210.709
6097,271.038
6188,227.752
5781,319.784
5963,80.984
5939,269.612
6189,196.959
5644,207.186
6079,88.298
6190,189.754
5866,79.344
6191,93.988
6192,359.845
5534,295.923
5563,325.693
5759,333.989
5971,207.582
6013,240.339
6024,307.432
5639,389.29
6234,177.124
6194,1.391
6198,1.374
6195,305.961
6197,277.465
5785,395.598
5588,383.738
6203,243.19
6200,311.434
5901,303.878
5617,188.737
6199,267.076
5656,245.998
6206,317.285
6202,261.507
5465,272.724
5466,221.13
5697,338.364
5464,281.033
6201,145.237
6205,265.624
5924,247.763
5655,266.174
6207,233.398
6204,340.576
6033,263.298
5573,374.094
5951,251.39
5711,345.689
5830,332.974
6034,315.168
5922,260.436
5917,382.046
6208,126.132
5494,102.38
5746,123.964
5976,182.087
6102,106.879
6209,235.026
5734,172.604
5821,318.119
