Node,SIR
4692,666.145
5042,666.26
5278,658.004
5152,656.495
5059,694.529
4693,694.261
5030,694.577
5121,694.334
4779,695.03
5122,694.075
5201,694.319
5000,692.511
5178,694.521
4694,694.593
5359,688.634
4696,685.112
5015,691.019
5372,694.659
4695,666.458
4745,694.197
4800,694.185
4913,693.943
4697,657.651
4914,689.655
4698,686.05
5021,690.603
4929,686.4
4891,549.575
4771,685.884
4699,434.207
4890,546.62
4700,693.867
5050,690.8
4711,693.885
5419,694.745
5109,694.224
4975,622.29
4738,693.406
5019,694.51
5352,682.807
4701,557.417
4817,693.99
4702,536.014
5038,660.847
4703,694.357
4748,693.936
5267,664.257
5044,694.362
5238,694.308
4705,659.556
5401,686.995
4704,674.694
4734,660.6
4948,682.629
5098,686.417
4909,694.525
4706,693.877
5056,692.733
4707,563.958
5399,694.51
4931,693.537
5009,687.936
4708,563.61
5184,549.824
5326,550.056
5342,542.568
4778,550.67
4709,692.491
4902,693.839
4710,694.487
4793,692.877
4787,689.941
4816,686.649
4850,688.655
5197,687.383
5210,693.569
4712,661.204
5457,690.921
4713,541.251
4715,688.969
4714,685.872
4957,694.348
4717,693.63
5151,693.475
4716,654.499
5170,694.527
5196,693.21
5215,694.69
5211,694.31
5339,694.534
4718,2.401
4798,2.559
4719,528.526
5134,657.482
4720,644.288
4946,644.767
4989,670.647
4947,611.755
4721,687.574
4944,692.088
4963,694.289
4722,688.042
4982,690.308
5012,688.195
5027,692.797
4723,692.919
5351,692.925
4887,625.715
4894,661.357
5350,618.606
5353,694.529
4724,694.506
5348,694.345
5346,694.315
4777,695.095
4912,694.11
5054,693.624
5282,665.038
5344,529.941
5347,682.898
4725,663.39
4893,691.273
5057,693.516
4727,433.437
4889,542.63
4728,589.632
4729,614.713
4735,684.588
4906,581.186
4730,436.824
4790,351.41
4955,526.604
4731,2.45
4732,557.441
5182,694.413
4733,659.722
5354,538.256
4774,688.015
5284,690.127
4736,675.206
4967,690.451
5223,542.618
5343,668.128
4737,677.201
5017,622.504
4991,694.385
5180,687.502
4739,692.758
5345,659.894
4822,692.185
4969,693.911
4970,689.071
5102,689.471
4740,692.147
5062,684.101
5404,694.686
5063,692.755
4741,694.346
5275,694.107
4972,614.977
4872,693.84
4742,694.432
5162,694.627
4898,694.379
4765,685.883
4782,690.679
5085,694.121
5311,688.526
5392,689.999
4743,678.445
5242,679.245
5341,694.117
5240,683.891
5125,537.162
4744,686.978
4746,668.416
4919,660.437
4747,654.351
5049,694.377
5276,692.081
5277,692.64
5405,694.261
4749,528.083
4841,641.054
4968,691.437
4925,692.169
4833,694.033
4965,682.938
4750,664.759
5028,689.75
5415,690.389
4751,684.113
4755,676.881
5370,693.55
5116,693.854
4752,681.357
5022,694.526
5179,688.015
4753,633.696
5377,626.332
5387,687.622
4754,694.254
4897,694.383
5040,687.313
5424,694.256
5438,694.386
5375,660.631
4756,627.574
4757,692.332
5198,636.059
5205,694.404
4758,692.049
5207,694.012
5208,693.482
5434,686.163
5460,694.473
4759,693.674
4854,692.487
5295,665.368
5409,692.257
4810,544.577
4879,693.811
5329,655.699
4760,661.72
5171,507.634
5001,693.337
4761,683.279
5115,694.245
5322,693.977
4762,642.432
4853,675.613
5338,679.319
4763,692.473
5437,694.4
5270,694.354
5272,660.194
5273,694.44
4764,677.587
4825,671.823
4766,679.487
5035,693.146
4767,651.524
4768,671.808
4770,630.378
4936,625.55
5256,694.675
5047,688.835
4772,694.456
5225,694.654
4795,689.076
4886,691.348
5226,694.983
4773,660.464
5374,687.242
5227,694.458
4775,687.3
4776,692.345
4827,694.409
4835,677.008
5360,694.521
5446,693.799
4815,694.198
5169,664.715
5186,688.626
5328,669.922
4780,560.953
4781,548.089
5412,685.736
4783,543.39
4973,693.846
4784,1.795
5183,1.807
4785,694.135
5080,694.331
5241,682.176
4979,693.915
5340,685.462
4786,694.208
5379,694.377
5378,685.169
5206,694.38
4788,666.696
4789,551.528
4791,663.576
4792,689.124
4819,694.496
5320,690.989
4932,526.965
4794,686.441
5013,691.522
5104,659.86
5389,690.804
4807,694.204
4796,519.131
5034,667.967
4797,694.286
5067,694.275
4801,694.941
4805,694.077
5100,691.779
4803,694.207
4804,688.116
4953,690.287
5140,692.415
5250,693.159
5289,692.395
4799,693.592
4818,693.719
5258,694.529
4921,691.837
4813,694.236
5004,694.309
5066,694.286
5430,678.64
5087,694.431
4806,663.515
5349,686.765
