Node,SIR
6238,632.391
6366,657.424
6412,613.636
6876,673.168
6239,647.285
6909,674.476
6639,673.974
6457,671.717
6240,672.057
6910,673.985
6383,675.134
6382,658.762
6799,673.612
6243,674.742
6241,674.483
7011,674.605
6589,675.199
6451,666.736
6448,672.543
7012,674.797
6242,649.034
6340,673.984
6522,670.168
6587,674.531
6248,667.447
6250,667.888
6244,674.862
6309,666.475
6247,674.37
6617,667.663
6308,675.251
6978,674.795
6432,672.105
6824,664.667
6429,674.226
6940,673.981
6245,542.19
6710,518.84
6888,665.065
6303,674.532
6672,613.137
6603,675.095
6918,667.364
6970,636.839
6805,670.747
6791,673.99
6249,673.448
7013,661.607
7016,667.786
6932,669.088
6452,672.822
6312,674.811
6611,674.496
6290,673.993
6251,657.932
6874,675.058
7017,552.975
6306,674.968
6872,674.166
6252,262.307
6752,409.545
6253,608.76
6438,650.439
6359,586.386
6484,574.773
6254,640.61
6318,649.35
6486,674.647
6798,674.254
6255,669.702
6995,665.008
6256,605.497
6551,671.277
6552,670.672
6454,417.544
6257,671.125
6269,673.404
6555,674.027
6554,675.041
6731,654.526
6261,674.525
6259,674.812
6861,675.025
6720,674.878
6262,675.181
6260,672.516
6860,674.588
6875,673.851
6550,657.423
6281,651.331
6884,665.149
6263,675.147
6898,675.179
6902,674.14
6264,672.861
6338,673.147
6722,674.708
6721,668.262
6897,675.162
6440,610.11
6296,670.423
6265,666.848
6488,673.833
6841,663.981
6411,667.423
6266,650.131
6267,658.553
6343,672.954
6273,665.535
6268,461.821
6291,588.831
6327,468.517
6515,601.163
6754,667.209
6284,656.211
6283,598.76
6586,673.911
6271,629.201
6616,616.18
6677,632.682
6747,648.368
6272,466.851
6678,669.16
6714,673.573
6274,592.071
6433,634.202
6725,627.79
6275,675.065
6992,671.926
6325,671.627
6376,672.182
6447,476.7
6602,665.926
6655,666.875
6756,606.19
6763,551.407
6994,644.049
6276,585.292
6745,395.885
6277,512.029
6533,542.339
6606,535.11
6993,467.389
6278,401.524
6328,594.599
6280,665.451
6282,668.585
6609,672.525
6459,669.856
6285,424.873
6570,279.552
6968,592.891
6286,672.17
6972,674.404
6956,673.404
7009,669.118
6702,673.687
6529,671.366
6746,475.218
6287,439.627
6297,520.925
6494,425.674
6288,617.716
6656,662.276
6499,427.135
6289,461.73
6347,645.445
6748,673.674
6292,621.467
6320,637.102
6458,622.284
6450,654.004
6293,641.962
6779,580.062
6455,673.633
6511,661.376
6294,611.412
6295,649.103
6631,674.639
6776,675.297
6816,665.251
6487,669.393
6877,652.992
6299,671.485
6298,670.65
6364,614.377
6768,662.096
6741,669.226
6939,460.767
6950,672.141
6767,668.569
6319,673.461
6593,669.732
6300,466.556
6504,674.827
6301,672.458
6406,661.331
6463,671.933
6905,673.508
7018,614.18
6302,671.482
6750,657.163
6734,664.816
6892,670.953
6315,674.221
6370,674.767
6549,650.779
6604,666.524
6819,674.398
6917,633.425
6304,661.291
6605,660.64
6415,663.944
6883,664.922
6305,459.436
6801,669.462
6434,333.844
6913,634.891
6527,673.851
6712,673.803
6386,672.783
6525,674.757
6619,646.88
6757,669.491
6878,571.794
6307,670.753
6331,666.85
6644,674.846
6330,653.395
6679,674.23
6615,666.78
6310,453.85
6314,671.796
6311,672.626
6322,665.306
6618,666.565
6403,673.21
6316,641.498
6317,659.078
6402,672.636
6424,671.336
6535,467.716
6646,674.845
