Node,SIR
3140,477.221
3648,401.248
3238,556.532
3280,413.908
3753,494.863
3141,493.069
3497,510.116
3281,377.894
3337,399.949
3498,396.846
3499,409.793
3750,507.429
3142,475.98
3771,501.179
3144,504.214
3143,504.542
3443,434.963
3876,542.341
3319,373.786
3361,559.858
3475,486.948
3145,535.307
3244,534.97
3814,521.75
3661,536.845
3194,544.454
3362,464.729
3487,538.539
3508,528.523
3146,160.615
3596,302.535
3147,547.722
3149,525.103
3620,536.623
3250,402.328
3414,514.99
3539,546.868
3646,521.655
3745,518.575
3148,405.497
3309,476.108
3267,302.516
3681,469.875
3619,520.259
3623,507.105
3888,420.444
3150,202.54
3402,375.658
3151,357.369
3520,342.266
3152,497.823
3694,502.99
3240,480.985
3542,255.589
3911,443.342
3153,474.399
3164,486.503
3154,493.761
3155,324.49
3162,478.356
3555,553.742
3689,334.799
3156,173.678
3320,261.687
3904,179.526
3158,302.372
3223,559.707
3159,248.179
3868,400.928
3609,223.45
3160,460.578
3859,492.949
3171,379.644
3169,508.444
3161,229.861
3321,430.373
3163,463.341
3467,555.941
3350,465.307
3168,393.233
3825,552.292
3165,298.563
3166,1.821
3895,2.036
3546,530.353
3170,351.955
3709,297.631
3666,459.4
3579,192.403
3829,350.646
3172,109.574
3828,256.381
3173,477.452
3805,531.529
3353,523.784
3591,472.156
3174,449.749
3809,385.786
3869,541.059
3176,396.559
3175,458.448
3899,402.796
3716,538.667
3387,531.744
3203,239.669
3692,394.623
3177,366.078
3184,459.617
3179,474.729
3178,381.347
3326,442.803
3180,450.553
3205,368.604
3456,353.719
3442,366.822
3458,417.626
3181,487.578
3182,543.553
3826,558.933
3269,553.607
3806,477.245
3917,539.695
3183,304.161
3185,465.327
3279,449.292
3278,463.197
3277,462.755
3531,414.831
3283,498.793
3186,441.299
3187,458.8
3530,510.691
3188,198.87
3189,108.518
3424,293.446
3441,63.575
3191,227.028
3893,425.761
3192,423.032
3795,347.076
3308,487.751
3647,500.024
3193,387.91
3509,507.269
3507,418.662
3742,355.555
3421,524.297
3314,547.858
3195,514.529
3423,554.646
3197,479.999
3607,434.582
3764,475.394
3797,349.342
3843,403.732
3892,400.387
3196,266.353
3798,400.915
3390,551.23
3841,264.316
3198,383.925
3489,416.645
3589,424.222
3502,395.718
3199,373.519
3335,527.858
3734,282.064
3735,356.634
3200,113.765
3506,220.898
3201,454.24
3813,392.246
3301,553.518
3333,542.568
3202,343.579
3887,461.888
3726,271.92
3837,334.315
3204,547.697
3208,519.796
3211,478.124
3695,432.15
3838,507.578
3206,546.604
3743,516.976
3835,498.263
3500,517.155
3355,558.003
3212,471.885
3836,533.052
3210,482.427
3207,468.338
3624,524.104
3630,526.269
3524,467.078
3364,477.229
3209,386.636
3578,336.64
3505,399.625
3796,387.689
3454,420.354
3697,386.028
3707,250.526
3214,378.144
3669,440.516
3213,389.49
3608,557.654
3392,464.851
3733,391.198
3532,339.265
3215,181.803
3216,2.06
3304,1.816
3616,1.809
3217,344.899
3908,325.74
3730,329.721
3218,419.238
3605,536.309
3610,470.205
3219,235.032
3405,429.459
3220,528.984
3722,554.636
3853,455.538
3484,547.243
3485,499.239
3486,490.287
3221,470.808
3251,530.865
3793,464.97
3222,541.063
3476,509.971
3260,559.526
3447,391.113
3718,520.723
3724,550.559
3224,558.068
3912,558.829
3400,556.746
3341,556.2
3401,558.483
3481,509.004
3573,556.153
3667,556.233
3780,551.007
3781,537.491
3783,489.773
3902,559.04
3404,541.772
3225,437.628
3851,525.463
3226,370.507
3622,516.319
