Node,SIR
770,520.748
1500,513.75
986,511.736
862,533.603
1417,549.475
771,518.212
1330,372.229
1494,490.027
1056,527.786
1070,494.693
1177,458.204
772,488.723
1199,540.74
1200,544.145
875,550.348
774,418.708
1316,342.817
1214,349.684
788,375.47
923,465.674
775,437.932
1060,422.73
1092,344.555
1084,339.593
886,308.692
1161,234.649
1183,416.538
1185,423.483
776,476.958
1315,541.854
1246,550.835
1244,395.611
1245,427.868
1468,248.552
777,526.461
1521,519.563
853,545.133
992,552.86
778,398.66
1486,468.341
1490,509.814
1340,245.735
1151,443.731
779,323.506
944,232.874
1227,329.823
1375,413.996
780,516.614
950,412.901
1531,488.944
859,486.679
869,454.416
795,413.031
860,479.554
1478,487.374
782,296.951
1189,550.192
783,245.215
1400,486.703
785,499.201
1520,478.094
1107,540.329
786,526.047
1517,531.092
792,538.787
1062,526.273
1312,550.166
1121,511.817
787,520.206
1547,381.954
1041,460.609
1482,529.803
1257,440.35
1037,541.323
1138,531.512
998,539.137
789,488.757
868,554.008
790,521.775
896,533.294
799,549.215
887,435.61
1474,529.781
791,429.013
904,392.524
892,472.343
1388,480.065
793,358.563
1281,478.53
1011,486.818
821,520.208
1076,550.69
796,226.307
797,531.439
1467,269.688
1114,553.995
1435,533.438
1537,538.477
1538,486.66
798,480.645
1117,509.913
1223,428.631
1431,542.421
1440,424.748
1533,463.981
800,541.672
1434,491.124
1002,549.17
1454,552.048
1046,508.034
1069,483.004
1421,488.714
801,452.169
1267,530.407
1306,470.426
1393,443.817
1456,232.955
802,537.767
1048,539.785
1443,546.042
805,542.83
1510,544.096
813,539.098
803,481.361
1469,547.143
1492,530.273
1455,548.718
804,445.958
1528,504.733
1085,346.028
1447,522.676
838,510.367
812,541.092
806,540.447
1144,544.384
1415,474.147
1050,537.874
807,446.185
1369,394.747
1323,542.412
1342,380.626
1343,303.338
1370,360.856
808,294.879
885,151.883
960,327.881
912,388.632
809,535.018
1012,546.779
1014,546.106
1320,540.711
810,509.01
1451,485.617
811,431.741
1113,493.469
1169,530.593
1389,551.691
814,551.785
1390,552.067
956,550.842
1328,551.475
1374,548.433
1250,549.939
815,2.634
1252,2.851
1385,2.667
816,533.666
914,457.195
1111,440.585
1198,537.425
1276,542.551
1491,538.399
817,266.813
1496,531.701
818,252.941
819,131.358
1241,333.327
1295,280.951
820,551.308
953,508.225
898,478.631
901,420.159
952,461.38
954,541.737
1196,453.023
1381,550.69
822,252.788
1460,470.214
823,243.578
827,325.368
1513,343.435
824,515.928
889,389.409
891,524.746
990,523.532
1348,472.458
825,375.075
1039,516.31
1029,469.787
826,350.192
1034,294.876
1028,270.551
828,151.063
1403,281.233
830,525.009
831,533.351
1465,536.548
1042,526.698
1351,549.366
832,358.567
899,326.385
900,467.196
933,411.955
833,281.158
834,319.668
881,358.743
835,258.176
1472,515.867
836,1.525
840,1.544
837,358.099
843,350.374
1141,547.828
851,477.071
1258,449.798
839,297.46
1268,536.06
842,347.251
1384,348.23
844,508.959
1414,538.533
1150,513.91
856,416.198
1356,528.663
1272,457.503
845,116.668
1192,230.642
846,542.464
847,545.284
985,530.665
1523,540.771
848,542.397
1108,547.639
1098,544.73
967,543.117
1201,544.715
1519,418.198
1202,543.548
849,262.529
850,261.181
1193,269.845
855,412.42
1349,458.684
852,515.578
1099,420.482
1446,529.225
911,511.764
1331,482.142
984,481.494
1333,466.29
1352,286.872
1359,271.893
1408,278.983
854,444.432
1357,459.396
1197,503.725
1194,538.044
1254,525.027
1271,219.445
1123,298.801
857,482.87
858,460.141
1353,478.627
1405,485.271
1354,475.729
1364,481.751
861,471.764
1253,503.016
1418,488.518
1280,509.159
863,546.693
940,464.23
1296,341.36
941,535.905
957,509.705
973,529.442
1126,536.037
864,495.931
865,465.55
1057,450.932
907,546.713
1302,501.455
1067,351.291
879,374.171
895,390.414
1459,492.553
866,428.969
1505,416.381
1424,551.464
1233,405.349
867,423.823
1100,449.928
959,389.571
965,485.154
1539,327.718
1404,546.887
945,510.957
1074,537.94
1075,549.889
1206,542.571
1426,503.311
1428,553.537
1458,535.3
1104,476.55
1282,425.057
870,423.488
942,500.399
951,445.823
873,471.654
871,456.808
948,435.393
935,347.359
1175,488.941
872,445.12
1526,408.553
1135,337.81
1265,436.331
1122,375.026
1105,436.635
874,455.917
968,441.213
969,440.745
1152,287.444
1336,476.047
876,269.595
1234,334.271
1204,320.314
972,287.549
877,172.966
878,385.4
883,433.448
1395,499.968
880,241.634
1396,227.152
929,229.429
1156,189.278
1437,363.897
882,406.303
1131,486.952
1089,469.936
884,416.493
1382,366.13
1398,331.452
1392,455.297
1326,396.958
1153,256.668
1423,429.581
1017,492.467
1347,197.908
890,403.411
1525,542.689
1129,492.421
937,500.248
1425,382.026
928,378.228
893,513.055
1073,516.735
1483,549.945
1115,377.565
1457,477.199
1256,546.453
1479,542.367
1035,507.592
925,347.423
1022,418.286
1025,396.049
906,406.469
938,363.656
1018,456.047
955,324.111
1499,471.249
902,438.275
903,424.408
1093,227.86
905,463.877
1225,428.681
1532,487.111
1077,410.541
1251,548.916
908,531.327
1529,509.845
1266,521.488
1345,429.083
909,391.968
1079,458.79
1264,415.294
1143,259.457
1344,413.51
910,283.367
1061,535.004
1286,147.89
1000,490.7
1001,484.885
913,366.556
1080,360.016
