Node,SIR
0,625.064
741,623.157
163,625.061
537,619.11
425,622.552
538,613.099
630,625.125
742,625.669
749,625.06
1,594.895
556,624.543
194,532.599
273,523.535
574,550.174
2,624.889
164,622.827
423,615.96
764,597.221
535,622.333
421,601.845
487,625.575
3,456.632
728,459.236
27,565.196
4,579.406
427,521.993
429,573.053
5,558.513
430,621.013
6,498.469
419,334.094
582,573.514
200,541.995
7,611.218
581,620.262
424,613.975
592,601.813
8,608.59
588,599.6
647,608.269
497,611.324
436,577.377
434,580.708
10,582.493
91,612.868
9,612.004
337,586.266
251,411.25
438,624.497
249,622.585
725,542.341
11,580.609
32,565.272
33,624.776
12,530.368
599,615.614
272,585.18
13,387.928
317,595.307
14,223.282
522,317.489
15,156.068
539,252.217
471,115.204
16,626.0
494,624.478
490,625.173
25,625.823
454,619.808
24,625.51
493,623.177
481,614.137
491,623.815
17,540.958
201,618.339
275,373.714
18,589.385
31,615.899
529,609.519
483,593.99
19,508.156
453,609.496
381,545.532
20,533.818
22,525.156
608,470.046
460,623.709
21,377.357
549,547.98
489,620.449
321,552.711
614,624.895
615,624.504
212,625.489
53,625.183
213,624.858
762,625.188
573,625.127
492,548.011
26,582.356
431,534.484
595,613.885
659,623.923
28,369.947
406,549.385
30,322.427
92,330.883
417,331.381
724,341.885
586,625.315
156,622.365
260,622.773
255,527.493
123,362.609
661,583.18
668,625.406
128,624.679
329,620.98
37,624.686
407,617.755
34,345.804
182,528.456
35,619.605
43,614.212
115,614.97
354,619.771
639,621.723
680,624.071
36,565.731
257,577.157
180,593.639
293,623.359
336,552.322
372,598.52
518,599.632
704,544.674
38,557.949
541,624.507
679,622.628
39,569.37
664,465.135
295,459.188
246,626.379
324,626.178
40,541.124
402,593.792
325,619.489
41,623.301
394,625.36
650,542.701
301,615.621
302,587.233
697,598.816
42,618.032
393,521.649
459,600.481
468,626.135
475,592.805
705,593.811
699,625.246
391,614.244
45,624.484
504,549.062
750,624.339
528,599.655
63,620.526
757,598.564
505,623.565
760,622.838
46,226.066
47,370.658
503,521.766
48,479.044
524,472.144
594,593.37
49,528.026
145,613.411
95,584.278
50,595.695
555,622.771
146,601.51
439,617.321
51,603.096
204,622.677
152,615.907
76,616.702
101,624.159
192,625.002
533,621.006
557,618.901
674,619.5
675,619.984
763,625.408
54,622.679
629,616.776
55,550.173
56,364.082
766,617.4
57,446.888
583,493.692
506,499.424
58,596.417
520,624.727
512,623.762
252,594.839
59,520.987
278,609.04
698,555.788
60,356.338
279,422.765
330,338.691
61,535.946
331,607.021
717,372.95
62,605.034
701,622.985
342,608.766
72,411.987
532,564.757
64,402.497
78,613.595
71,623.582
66,552.833
346,363.189
546,462.887
470,569.349
68,623.545
753,614.321
566,621.956
74,620.549
695,625.328
485,623.299
519,622.504
69,546.55
319,601.33
118,623.933
70,575.709
202,585.31
228,487.417
333,554.451
408,383.371
162,613.436
73,562.065
338,622.319
667,620.244
641,624.323
77,543.517
75,593.916
426,593.467
271,621.036
631,501.913
567,624.859
178,600.444
79,524.019
80,570.438
312,605.06
620,548.787
616,581.8
81,501.453
482,495.907
486,489.754
82,587.657
90,602.448
484,471.283
316,598.123
83,621.211
85,622.743
181,587.819
411,622.614
109,599.028
84,552.035
296,536.58
410,606.024
185,613.373
467,596.301
458,555.797
663,617.588
734,588.09
86,582.819
310,607.782
168,598.188
87,488.159
368,450.362
108,499.148
401,570.305
88,625.47
395,622.111
306,624.012
89,613.335
299,623.055
626,621.443
627,599.375
116,583.642
618,580.857
93,516.71
386,510.077
94,3.188
96,3.346
642,3.175
155,595.203
106,2.777
97,416.789
415,598.123
98,537.469
437,498.159
413,487.455
99,592.108
222,619.186
673,615.046
726,383.409
100,410.212
102,602.252
495,602.638
350,621.756
677,582.132
285,613.693
103,554.561
715,621.366
104,386.502
105,246.268
107,498.753
564,589.179
110,495.022
219,455.471
113,626.276
111,625.124
157,617.324
121,562.748
112,587.344
320,622.724
638,622.325
311,386.191
559,494.587
560,540.038
114,548.079
418,545.022
761,625.196
723,602.563
378,621.814
318,605.612
561,398.68
117,379.543
120,598.612
286,592.19
390,557.841
534,464.138
122,461.901
653,408.211
124,352.418
571,507.127
125,392.326
217,618.087
126,617.546
449,621.068
572,591.523
340,622.268
268,586.547
339,622.655
127,586.295
137,545.969
129,410.184
361,545.562
605,297.068
130,614.849
131,354.518
655,541.648
132,621.528
455,596.063
133,623.352
138,620.079
456,599.415
563,624.492
139,599.667
134,622.659
352,592.854
457,604.357
502,620.212
136,620.744
651,623.132
135,428.461
344,611.69
652,470.78
579,623.022
501,623.584
297,406.947
769,412.701
140,623.272
632,624.357
188,621.031
232,625.996
141,608.285
142,547.865
148,624.666
149,618.303
147,623.172
143,374.013
144,592.502
500,609.521
267,607.22
716,592.573
184,585.267
554,592.632
636,625.626
635,621.937
637,625.359
150,571.162
151,601.859
282,523.757
196,574.477
283,591.36
366,411.577
435,595.381
259,623.424
565,609.802
153,324.356
154,395.124
269,524.331
158,540.463
159,575.254
309,499.069
160,533.4
536,550.704
530,611.699
732,355.292
161,321.868
170,613.732
543,607.037
165,592.838
167,610.608
611,613.874
613,592.846
166,567.072
446,504.705
681,526.1
683,623.787
169,577.011
758,624.668
280,576.797
171,188.723
172,530.791
384,357.008
174,276.399
175,619.618
250,587.485
692,615.046
767,599.491
176,553.542
398,553.442
177,290.603
187,605.169
754,589.959
313,576.262
206,626.226
719,620.408
186,375.996
738,545.163
349,587.396
274,490.374
189,587.623
190,520.79
235,621.487
721,583.038
191,613.317
451,610.246
452,540.104
193,621.72
432,547.57
596,618.152
238,592.056
195,530.444
197,2.322
198,2.092
199,2.086
765,616.381
303,377.57
602,613.118
510,609.641
370,534.882
387,575.801
203,410.128
227,435.239
689,624.507
517,561.937
205,442.931
221,446.859
660,625.885
447,592.801
609,412.454
208,624.527
397,624.588
666,620.863
291,621.928
307,625.888
396,619.874
210,592.335
211,587.813
223,625.421
215,408.328
216,542.026
496,543.008
756,521.123
587,590.853
511,590.859
218,283.162
710,420.723
220,423.765
225,400.25
356,433.605
752,599.105
568,617.659
625,621.314
224,449.116
544,527.314
226,321.682
229,482.142
230,316.066
287,222.491
540,595.665
473,616.284
644,622.231
233,521.684
709,608.894
234,268.142
243,389.587
380,175.547
469,624.722
242,624.474
236,340.511
237,527.311
713,532.882
466,489.863
714,547.944
239,604.894
687,611.756
464,607.386
245,615.494
462,570.367
241,278.996
244,589.216
445,615.804
688,586.537
248,620.14
298,624.174
247,612.372
258,590.348
266,539.655
265,361.711
253,534.305
748,595.257
700,612.131
516,412.251
514,530.398
365,623.453
702,546.608
355,623.425
523,617.699
261,516.514
682,490.444
262,379.632
263,555.639
414,531.585
562,528.891
270,597.14
591,607.527
276,574.252
277,580.855
648,498.724
665,597.861
547,613.126
281,1.672
343,1.679
542,577.862
707,618.329
284,379.727
691,624.093
288,599.388
569,592.959
334,624.236
658,624.803
584,608.257
290,345.391
570,364.371
678,348.843
292,593.551
392,560.464
730,524.006
731,571.181
739,531.66
729,616.474
294,463.767
737,472.05
300,574.797
634,611.022
403,583.38
