Node,SIR
0,393.367
741,373.066
163,386.323
537,341.996
425,377.828
538,337.644
630,392.075
742,390.997
749,390.624
1,263.932
556,395.336
194,243.602
273,174.743
574,237.404
2,375.148
164,370.103
423,322.473
764,316.8
535,363.524
421,297.501
487,377.881
3,126.162
728,114.761
27,215.57
4,236.288
427,151.544
429,227.755
5,199.684
430,281.896
6,135.961
419,61.39
582,202.284
200,168.64
7,256.16
581,289.213
424,296.569
592,228.29
8,188.126
588,194.271
647,193.142
497,190.357
436,154.111
434,156.413
10,165.775
91,173.156
9,285.737
337,217.282
251,134.606
438,374.427
249,348.107
725,171.011
11,192.995
32,162.551
33,303.955
12,160.462
599,261.174
272,225.421
13,70.98
317,152.389
14,27.866
522,62.763
15,16.407
539,36.544
471,14.081
16,389.564
494,386.483
490,387.374
25,389.707
454,351.282
24,384.949
493,368.803
481,329.504
491,376.863
17,233.7
201,302.498
275,103.323
18,238.044
31,296.799
529,251.934
483,286.136
19,131.003
453,246.014
381,156.979
20,175.509
22,171.235
608,124.512
460,297.687
21,111.184
549,244.453
489,275.899
321,260.246
614,382.566
615,362.546
212,398.103
53,396.012
213,376.387
762,396.253
573,380.35
492,259.457
26,219.049
431,178.046
595,258.3
659,342.799
28,61.617
406,153.944
30,47.836
92,42.902
417,60.958
724,50.655
586,348.879
156,316.062
260,335.453
255,172.199
123,67.681
661,171.586
668,290.826
128,316.465
329,296.087
37,328.001
407,284.615
34,84.84
182,172.851
35,329.692
43,323.871
115,288.974
354,316.066
639,332.125
680,346.329
36,196.575
257,213.806
180,259.475
293,319.223
336,222.797
372,258.484
518,268.163
704,206.131
38,213.008
541,321.496
679,297.49
39,271.368
664,151.413
295,146.122
246,375.507
324,368.491
40,204.467
402,239.527
325,344.734
41,307.791
394,364.869
650,195.984
301,313.496
302,234.796
697,241.634
42,292.294
393,180.54
459,248.902
468,348.268
475,249.992
705,253.575
699,343.768
391,332.165
45,345.801
504,236.482
750,382.043
528,248.22
63,306.387
757,257.544
505,350.953
760,284.876
46,31.471
47,61.832
503,138.605
48,123.077
524,129.695
594,216.196
49,184.531
145,252.201
95,220.702
50,241.63
555,308.167
146,247.049
439,264.12
51,259.889
204,353.182
152,281.217
76,297.565
101,380.071
192,384.537
533,382.199
557,357.547
674,356.484
675,359.556
763,390.59
54,374.576
629,328.444
55,229.065
56,105.534
766,302.916
57,117.421
583,139.173
506,181.791
58,316.1
520,383.655
512,374.747
252,298.665
59,161.976
278,260.832
698,187.856
60,92.57
279,180.624
330,98.213
61,190.504
331,263.561
717,88.021
62,268.412
701,324.26
342,264.581
72,125.413
532,191.68
64,145.223
78,250.783
71,334.782
66,166.345
346,75.31
546,121.972
470,200.654
68,357.92
753,302.357
566,317.541
74,325.881
695,358.556
485,335.647
519,350.897
69,210.74
319,254.11
118,360.441
70,198.656
202,223.149
228,114.007
333,163.246
408,97.582
162,316.08
73,234.654
338,315.006
667,312.394
641,355.792
77,196.189
75,243.186
426,272.816
271,294.003
631,154.164
567,342.329
178,253.777
79,151.439
80,194.874
312,237.356
620,166.835
616,180.887
81,87.494
482,72.985
486,69.062
82,148.533
90,180.461
484,81.678
316,160.498
83,307.581
85,320.56
181,229.451
411,345.136
109,236.012
84,244.955
296,197.031
410,252.66
185,306.53
467,220.088
458,217.259
663,286.98
734,237.913
86,204.049
310,251.054
168,252.557
87,107.757
368,86.966
108,126.467
401,186.032
88,380.379
395,362.582
306,357.133
89,342.546
299,361.766
626,346.222
627,284.51
116,190.188
618,138.85
93,207.865
386,198.293
94,2.381
96,2.561
642,2.372
155,237.278
106,1.885
97,86.51
415,194.456
98,137.106
437,120.825
413,122.254
99,237.701
222,310.117
673,272.742
726,111.871
100,127.132
102,275.813
495,259.467
350,323.628
677,226.417
285,288.658
103,232.804
715,312.036
104,92.152
105,39.219
107,153.767
564,212.184
110,175.005
219,102.741
113,375.867
111,360.046
157,326.185
121,250.471
112,257.607
320,363.809
638,360.231
311,119.878
559,152.987
560,175.652
114,274.73
418,204.891
761,367.937
723,245.448
378,355.821
318,220.652
561,84.491
117,105.639
120,242.335
286,246.388
390,184.124
534,117.532
122,120.939
653,105.123
124,74.482
571,163.123
125,131.58
217,312.444
126,288.982
449,304.874
572,230.658
340,313.775
268,208.685
339,318.492
127,245.282
137,181.943
129,134.907
361,195.344
605,67.308
130,269.6
131,90.394
655,200.804
132,300.682
455,248.161
133,285.911
138,266.341
456,250.392
563,354.13
139,236.331
134,302.862
352,282.322
457,251.58
502,299.718
136,283.435
651,290.914
135,132.795
344,254.265
652,161.068
579,262.153
501,275.5
297,111.402
769,130.493
140,324.306
632,329.472
188,292.118
232,338.847
141,291.226
142,225.069
148,341.167
149,301.703
147,339.874
143,95.824
144,221.179
500,239.25
267,280.938
716,255.275
184,199.125
554,253.323
636,372.272
635,322.459
637,344.914
150,207.958
151,238.048
282,152.657
196,198.174
283,225.161
366,106.297
435,274.207
259,335.931
565,289.099
153,52.86
154,122.595
269,151.887
158,201.492
159,243.624
309,130.882
160,181.914
536,192.45
530,301.945
732,80.75
161,47.829
170,337.366
543,253.651
165,215.303
167,284.869
611,291.319
613,227.391
166,195.145
446,131.747
681,161.718
683,354.892
169,256.64
758,353.086
280,270.541
171,27.764
172,195.288
384,94.753
174,50.313
175,285.29
250,244.75
692,271.973
767,235.259
176,166.854
398,159.985
177,57.082
187,211.179
754,191.951
313,227.058
206,355.43
719,335.807
186,109.267
738,250.299
349,204.617
274,174.136
189,208.289
190,153.693
235,328.442
721,220.216
191,300.54
451,282.396
452,199.637
193,344.71
432,274.269
596,318.206
238,236.406
195,144.9
197,1.903
198,1.669
199,1.672
765,252.314
303,83.233
602,295.9
510,289.378
370,138.678
387,203.103
203,67.232
227,83.127
689,318.153
517,245.502
205,74.474
221,92.25
660,359.089
447,272.09
609,161.659
208,367.136
397,375.369
666,363.937
291,358.207
307,379.032
396,347.449
210,227.467
211,261.202
223,372.614
215,154.805
216,202.07
496,200.792
756,163.716
587,239.197
511,239.939
218,28.355
710,68.427
220,71.077
225,59.561
356,62.815
752,259.822
568,319.832
625,348.218
224,85.148
544,161.217
226,47.81
229,106.602
230,46.472
287,17.028
540,252.623
473,313.313
644,313.731
233,165.541
709,281.346
234,49.704
243,102.889
380,25.727
469,351.033
242,342.144
236,56.291
237,117.943
713,161.2
466,128.674
714,187.142
239,232.526
687,253.23
464,252.724
245,267.285
462,230.849
241,48.041
244,246.178
445,311.37
688,222.281
248,344.559
298,377.863
247,322.165
258,253.6
266,205.991
265,101.22
253,169.996
748,252.021
700,310.048
516,112.847
514,174.167
365,364.049
702,241.305
355,348.813
523,334.988
261,151.234
682,141.037
262,107.484
263,241.393
414,159.303
562,144.605
270,249.175
591,280.911
276,206.721
277,230.885
648,148.956
665,257.829
547,286.988
281,1.433
343,1.45
542,228.355
707,281.963
284,76.67
691,343.99
288,257.797
569,282.253
334,358.93
658,349.08
584,262.794
290,74.788
570,69.497
678,53.069
292,207.546
392,194.253
730,151.619
731,192.793
739,167.832
729,263.602
294,126.317
737,129.957
300,208.096
634,290.522
403,224.856
304,186.304
305,302.177
693,283.409
308,100.993
364,127.513
326,281.411
373,266.538
382,141.453
314,148.072
322,96.912
548,167.948
622,71.53
323,129.715
745,54.972
633,299.238
743,323.853
327,30.203
348,60.053
376,326.644
740,300.798
335,142.704
405,96.011
341,221.734
551,190.442
345,177.586
353,229.79
347,177.993
515,195.141
351,156.013
628,204.971
367,289.784
513,341.89
685,206.869
357,220.917
358,96.567
444,290.202
359,46.781
621,230.193
362,155.26
578,187.636
363,144.293
619,128.849
623,156.373
527,309.825
612,194.865
463,259.043
369,70.165
412,61.773
371,91.188
374,1.435
375,1.427
718,228.593
377,206.6
606,260.163
379,294.329
671,195.638
385,90.435
708,40.356
388,160.269
389,234.787
399,162.696
