Node,SIR
7020,707.112
7353,707.209
7476,707.328
7502,709.998
7672,711.256
7021,651.769
7130,709.046
7226,677.948
7022,710.951
7567,711.491
7163,711.0
7051,710.79
7319,711.427
7149,691.487
7320,711.328
7441,711.314
7023,653.319
7354,710.895
7346,674.503
7584,484.153
7024,618.317
7026,609.692
7201,710.978
7025,708.857
7594,711.62
7595,711.433
7791,711.298
7572,711.549
7653,699.223
7027,536.484
7586,711.267
7028,362.773
7573,494.632
7029,711.358
7409,710.635
7199,711.286
7321,711.108
7030,710.864
7253,533.724
7329,709.09
7556,711.212
7408,710.318
7569,711.297
7031,710.965
7405,711.214
7431,711.223
7227,712.343
7228,695.885
7033,711.101
7590,711.075
7591,711.45
7593,711.415
7794,711.158
7032,657.209
7379,711.026
7789,710.941
7034,653.488
7344,710.468
7035,694.217
7436,708.372
7434,632.27
7551,709.786
7552,674.778
7036,711.246
7050,711.126
7662,711.139
7272,711.47
7491,709.812
7614,709.633
7751,710.609
7752,711.02
7037,710.386
7066,711.288
7167,707.509
7559,695.239
7585,706.953
7038,709.289
7041,710.506
7092,706.383
7157,674.538
7243,710.877
7603,711.467
7039,703.408
7168,679.667
7759,709.372
7040,711.255
7743,708.854
7631,711.266
7677,710.569
7043,695.701
7148,711.191
7216,711.139
7678,709.875
7744,710.603
7763,711.247
7246,711.651
7673,709.522
7042,710.693
7638,711.177
7689,711.344
7641,696.298
7509,711.167
7540,711.871
7197,695.723
7044,698.651
7520,711.447
7610,709.57
7747,709.038
7045,697.629
7398,708.51
7046,641.871
7685,646.437
7734,693.455
7777,508.709
7790,675.085
7047,660.717
7113,660.561
7285,631.44
7048,688.542
7516,708.142
7776,710.231
7049,538.055
7126,710.951
7646,711.09
7115,712.064
7676,711.425
7067,711.052
7304,707.313
7423,706.599
7583,711.344
7599,705.247
7647,697.068
7757,710.742
7052,709.724
7778,710.31
7165,708.528
7447,711.487
7057,711.148
7478,707.002
7053,657.288
7088,684.688
7652,457.965
7054,710.08
7506,711.119
7774,711.094
7358,711.136
7698,710.791
7699,668.516
7089,707.301
7055,525.952
7651,698.872
7056,334.284
7188,454.798
7413,711.267
7065,705.81
7400,705.494
7095,710.915
7112,657.205
7524,706.879
7058,707.074
7687,710.003
7729,710.952
7059,696.724
7707,704.235
7060,518.196
7418,706.507
7437,705.443
7061,711.234
7306,710.258
7468,710.593
7612,705.52
7063,622.001
7255,711.434
7613,711.966
7761,710.847
7062,607.616
7659,633.128
7392,664.902
7064,633.526
7782,711.531
7213,708.367
7098,702.888
7210,704.182
7486,704.446
7598,664.801
7211,711.021
7273,710.903
7455,711.836
7493,711.622
7526,710.817
7632,662.806
7661,709.984
7758,711.353
7773,710.812
7068,711.523
7378,711.156
7347,711.266
7658,710.903
7605,709.768
7116,699.089
7218,710.26
7223,711.544
7224,711.207
7443,710.637
7453,709.976
7456,710.12
7606,710.708
7069,682.728
7070,695.69
7511,710.189
7458,655.884
7370,711.676
7087,704.873
7071,705.548
7376,704.186
7337,655.648
7369,708.16
7072,706.913
7086,709.854
7217,698.54
7074,711.002
7073,1.728
7267,1.721
7080,710.221
7208,711.204
7264,699.913
7368,710.81
7427,711.6
7075,709.975
7477,711.503
7735,706.739
7385,687.562
7094,711.461
7704,706.231
7076,662.543
7769,709.24
7077,505.021
7078,406.303
7547,518.057
7079,615.318
7172,594.592
7451,698.105
7173,711.33
7081,700.295
7343,649.376
7733,687.49
7082,710.977
7442,710.823
7222,706.499
7571,710.529
7617,711.186
7083,711.211
7097,710.911
7690,711.033
7202,711.357
7513,711.408
7261,711.878
7360,710.161
7084,706.985
7372,710.971
7085,607.879
7530,442.171
7373,550.67
7730,704.463
7340,707.438
7259,705.73
7578,708.493
7233,695.902
7428,708.62
7265,711.381
7091,711.166
7090,708.61
7156,711.191
7161,711.151
7716,520.207
7263,711.818
7696,711.327
7507,700.14
7361,710.919
7093,707.833
7356,709.216
7137,706.728
7666,711.043
7449,711.373
7543,711.095
7419,693.815
7270,697.22
7355,700.397
7096,517.613
7203,384.097
7421,709.446
7420,709.713
7359,710.951
7692,685.449
7582,692.538
7178,649.865
7350,664.888
7099,710.624
7503,706.446
7504,711.148
7675,701.074
7100,709.752
7293,697.708
7338,682.578
7101,658.157
7191,710.189
7748,710.876
7102,664.164
7301,711.24
7299,710.507
7103,529.837
7196,711.339
7104,707.629
7464,710.573
7125,708.717
7153,691.385
7105,669.628
7466,710.543
7106,707.735
7674,665.281
7554,694.309
7555,709.959
7108,707.032
7207,710.903
7129,711.673
7549,711.427
7522,711.059
7109,526.813
7110,709.906
