Node,SIR
2350,667.544
2764,688.827
3052,666.624
2354,684.06
2351,682.289
2907,681.543
2448,689.118
2828,645.883
3003,688.469
2353,668.206
2905,670.549
2356,684.537
2355,670.727
3139,495.994
2911,687.473
3000,685.396
2792,688.958
2357,674.886
2913,672.776
2363,673.831
2360,672.365
2548,685.654
2358,637.666
2359,688.672
2915,686.779
2917,665.77
2916,677.817
2717,688.104
2712,673.477
2361,689.098
2878,687.204
2583,686.667
3074,688.523
2938,688.566
2877,688.732
2362,682.447
3075,683.69
2489,687.599
2880,687.191
2547,678.148
2364,665.931
2554,686.449
2493,668.886
2684,688.47
2365,688.178
2443,686.34
2781,688.852
2601,685.895
2602,688.866
2654,688.485
2366,2.785
2826,2.745
2732,2.803
2367,501.526
2739,687.125
2368,650.779
2589,647.523
2369,653.101
3129,689.22
2500,688.076
2372,688.856
2720,688.99
2856,689.161
2722,688.229
2471,680.186
2871,675.161
2373,688.686
2457,688.24
2847,688.912
2420,679.221
2889,647.7
2898,685.808
2901,646.406
2374,687.404
2696,688.751
2476,689.213
2376,685.536
2377,688.57
2731,681.844
2375,687.358
2539,688.114
2647,669.876
2887,689.049
2378,675.623
2588,687.8
2986,688.271
2987,669.128
2379,688.623
2735,685.86
2409,679.127
2543,674.398
2479,687.038
2909,678.19
2380,504.28
2540,671.975
2748,374.336
2381,687.595
2636,688.742
3095,688.737
3035,688.729
3037,689.12
2382,687.645
2437,676.649
2541,679.99
2436,688.952
2926,688.478
2383,687.261
2414,678.347
2477,688.851
2638,671.805
2707,626.884
3097,689.417
2384,674.858
2478,678.409
2385,688.674
3093,689.067
2840,687.097
3102,688.927
3103,684.017
2432,687.935
2839,685.253
3105,688.289
2386,689.372
2920,688.827
2919,688.983
2387,688.871
3013,688.488
2923,688.749
2918,688.777
2427,688.819
3107,689.082
2640,686.898
2411,688.733
2428,683.43
2921,688.977
3016,688.897
2388,1.742
2434,1.723
2389,512.775
2523,688.19
2390,349.43
2632,255.138
2993,481.993
2391,334.358
2642,450.758
2392,688.833
3066,523.126
2927,678.422
2653,676.98
3032,659.023
2393,688.236
2415,672.17
2967,689.013
2485,683.371
2394,674.303
3073,682.159
2439,651.328
2755,607.759
2630,683.077
2395,617.79
2937,612.591
2525,585.592
2503,620.387
3019,612.564
2396,662.624
3028,604.395
2459,684.417
2934,686.654
2397,634.644
2435,685.795
2398,649.542
2413,637.742
2665,635.518
2399,660.281
2426,685.119
2400,688.573
2429,635.024
2808,689.476
2401,640.812
2402,685.643
2699,667.493
2988,686.821
2576,688.535
2531,667.072
2664,514.765
2787,675.094
2989,669.945
