Node,SIR
2350,524.697
2764,589.636
3052,503.013
2354,531.453
2351,553.236
2907,556.862
2448,593.096
2828,464.458
3003,581.229
2353,486.149
2905,481.414
2356,537.367
2355,505.451
3139,303.84
2911,567.575
3000,553.99
2792,559.035
2357,508.663
2913,489.817
2363,495.403
2360,502.079
2548,531.717
2358,453.051
2359,556.027
2915,563.896
2917,508.791
2916,515.886
2717,562.793
2712,515.741
2361,587.533
2878,575.447
2583,571.525
3074,587.909
2938,580.821
2877,592.14
2362,566.513
3075,569.351
2489,576.51
2880,560.771
2547,507.732
2364,500.539
2554,549.199
2493,486.781
2684,541.813
2365,576.811
2443,559.297
2781,579.373
2601,570.209
2602,587.965
2654,590.237
2366,2.464
2826,2.423
2732,2.403
2367,305.591
2739,555.559
2368,466.479
2589,431.164
2369,459.251
3129,592.251
2500,572.541
2372,579.97
2720,592.771
2856,593.446
2722,586.279
2471,541.439
2871,521.435
2373,591.975
2457,586.788
2847,591.227
2420,540.935
2889,487.636
2898,576.14
2901,483.065
2374,569.975
2696,575.425
2476,569.41
2376,559.295
2377,568.551
2731,527.826
2375,567.121
2539,589.873
2647,493.382
2887,575.493
2378,541.129
2588,578.942
2986,593.547
2987,527.243
2379,589.317
2735,560.502
2409,541.454
2543,528.284
2479,582.225
2909,515.79
2380,302.168
2540,527.624
2748,179.978
2381,571.441
2636,591.874
3095,592.179
3035,590.022
3037,583.238
2382,578.524
2437,533.341
2541,546.171
2436,585.003
2926,583.839
2383,558.659
2414,541.182
2477,585.511
2638,524.539
2707,447.895
3097,585.895
2384,530.79
2478,541.159
2385,589.236
3093,594.2
2840,573.651
3102,590.368
3103,565.767
2432,579.744
2839,545.667
3105,589.83
2386,586.81
2920,589.82
2919,592.28
2387,592.193
3013,591.631
2923,586.526
2918,590.323
2427,574.99
3107,591.844
2640,583.931
2411,593.454
2428,564.672
2921,591.253
3016,590.823
2388,1.584
2434,1.572
2389,341.182
2523,577.221
2390,146.788
2632,77.085
2993,258.853
2391,158.545
2642,249.899
2392,567.945
3066,326.391
2927,554.864
2653,533.189
3032,450.21
2393,578.315
2415,548.554
2967,593.042
2485,564.049
2394,490.072
3073,502.323
2439,432.48
2755,389.446
2630,545.761
2395,364.272
2937,374.656
2525,312.29
2503,381.027
3019,385.413
2396,475.005
3028,402.74
2459,525.491
2934,542.333
2397,476.252
2435,561.178
2398,474.617
2413,436.653
2665,427.696
2399,499.741
2426,561.946
2400,575.334
2429,429.535
2808,591.529
2401,428.503
2402,547.51
2699,478.126
