Node,SIR
3140,284.363
3648,218.74
3238,407.671
3280,223.702
3753,302.226
3141,286.109
3497,338.294
3281,204.895
3337,191.378
3498,201.946
3499,218.345
3750,321.119
3142,297.649
3771,306.615
3144,320.269
3143,316.964
3443,262.833
3876,396.937
3319,227.893
3361,423.423
3475,317.632
3145,360.296
3244,353.371
3814,332.947
3661,364.484
3194,361.381
3362,263.638
3487,350.635
3508,335.371
3146,86.304
3596,159.466
3147,386.842
3149,353.888
3620,356.989
3250,233.223
3414,346.456
3539,385.232
3646,369.668
3745,359.516
3148,186.852
3309,243.438
3267,140.78
3681,254.13
3619,345.399
3623,319.402
3888,253.748
3150,90.143
3402,205.442
3151,192.403
3520,201.297
3152,281.193
3694,323.927
3240,261.034
3542,129.108
3911,248.46
3153,275.763
3164,309.754
3154,330.063
3155,156.876
3162,293.174
3555,395.798
3689,176.177
3156,75.843
3320,144.98
3904,66.338
3158,197.529
3223,432.191
3159,118.081
3868,232.788
3609,100.554
3160,289.13
3859,309.4
3171,197.201
3169,320.499
3161,101.25
3321,247.798
3163,274.36
3467,405.275
3350,288.988
3168,229.151
3825,391.583
3165,203.773
3166,1.635
3895,1.888
3546,361.818
3170,171.929
3709,132.275
3666,250.415
3579,75.418
3829,193.924
3172,64.948
3828,132.506
3173,290.677
3805,350.525
3353,350.641
3591,282.258
3174,266.447
3809,183.724
3869,361.186
3176,206.428
3175,290.369
3899,225.182
3716,378.082
3387,362.875
3203,101.993
3692,215.09
3177,185.643
3184,264.882
3179,276.742
3178,191.447
3326,227.486
3180,242.456
3205,191.466
3456,179.581
3442,207.106
3458,227.612
3181,281.929
3182,358.26
3826,411.133
3269,396.322
3806,318.814
3917,342.622
3183,185.522
3185,236.16
3279,228.119
3278,242.796
3277,248.25
3531,203.331
3283,301.051
3186,223.164
3187,242.389
3530,296.634
3188,85.636
3189,48.793
3424,131.4
3441,19.22
3191,83.84
3893,193.555
3192,209.911
3795,182.81
3308,269.185
3647,305.514
3193,201.56
3509,310.699
3507,214.767
3742,177.359
3421,353.056
3314,385.618
3195,341.779
3423,408.21
3197,302.297
3607,247.854
3764,299.518
3797,178.457
3843,232.735
3892,239.573
3196,135.97
3798,223.841
3390,389.986
3841,142.066
3198,171.148
3489,194.692
3589,204.331
3502,193.966
3199,186.73
3335,353.407
3734,131.143
3735,182.689
3200,46.083
3506,112.194
3201,291.913
3813,202.192
3301,386.34
3333,380.847
3202,159.491
3887,253.068
3726,108.063
3837,170.709
3204,386.141
3208,339.126
3211,272.217
3695,275.345
3838,312.302
3206,388.928
3743,349.588
3835,328.488
3500,331.54
3355,423.368
3212,304.265
3836,365.063
3210,304.16
3207,278.787
3624,351.522
3630,341.69
3524,280.363
3364,318.558
3209,230.5
3578,173.888
3505,227.317
3796,202.455
3454,238.387
3697,217.158
3707,123.023
3214,178.912
3669,252.589
3213,255.946
3608,418.244
3392,280.855
3733,183.71
3532,141.457
3215,76.117
3216,1.834
3304,1.684
3616,1.629
3217,182.188
3908,181.667
3730,156.282
3218,221.472
3605,352.252
3610,286.851
3219,117.902
3405,262.41
3220,346.076
3722,412.997
3853,276.494
3484,394.694
3485,300.906
3486,293.3
3221,285.126
3251,359.07
3793,286.773
3222,385.386
3476,338.872
3260,412.468
3447,220.887
3718,349.32
3724,413.819
3224,425.737
3912,424.165
3400,426.21
3341,426.006
3401,422.339
3481,366.003
3573,420.675
3667,419.952
3780,404.318
3781,385.029
3783,318.846
3902,433.303
3404,390.143
3225,272.679
3851,356.911
3226,206.53
3622,355.471
3227,307.88
3229,272.336
3545,394.072
3228,78.949
3585,187.55
3371,258.728
3782,375.033
3230,229.426
3844,223.882
3296,388.453
3231,295.627
3671,152.659
3232,47.001
3786,107.658
3233,206.33
3483,179.963
3577,166.899
3791,227.823
3234,28.803
3696,76.59
3235,360.405
3493,336.46
3236,275.796
3563,349.958
3562,320.098
3237,284.387
3567,303.93
3566,296.062
3495,315.868
3440,318.91
3847,314.323
3373,382.658
3845,333.165
3848,298.477
3704,275.533
3241,286.313
3243,283.237
3242,257.608
3731,273.383
3702,273.511
3245,235.346
3316,287.079
3246,263.182
3261,409.865
3247,358.308
3248,212.292
3510,159.508
3249,297.209
3338,429.112
3682,413.493
3590,151.567
3557,364.333
3678,352.107
3763,363.605
3686,323.056
3802,369.434
3252,370.011
3586,380.533
3870,377.782
3256,190.684
3367,390.123
3871,250.33
3874,366.243
3253,405.642
3344,410.227
3680,421.27
3688,409.531
3412,301.045
3271,353.205
3687,306.908
3800,417.065
3254,356.883
3804,319.589
3808,314.564
3672,304.23
3803,296.617
3807,322.695
3255,413.078
3342,433.774
3491,358.689
3257,383.058
3684,409.435
3765,392.656
3569,383.355
3571,426.586
3340,356.998
3258,408.559
3427,300.17
3788,358.387
3570,402.779
3415,396.925
3259,398.067
3801,433.404
3690,399.555
3416,185.713
3419,297.883
3522,366.434
3599,349.467
3683,285.649
