Node,SIR
2350,693.95
2764,703.181
3052,695.968
2354,698.736
2351,701.396
2907,700.408
2448,703.262
2828,670.238
3003,703.013
2353,692.266
2905,691.792
2356,701.958
2355,696.106
3139,538.934
2911,701.339
3000,700.964
2792,702.931
2357,699.361
2913,694.785
2363,699.31
2360,700.031
2548,699.516
2358,661.12
2359,701.997
2915,700.495
2917,693.806
2916,696.061
2717,702.609
2712,692.681
2361,702.403
2878,699.939
2583,702.845
3074,703.309
2938,702.782
2877,703.284
2362,701.575
3075,701.768
2489,702.449
2880,702.225
2547,695.678
2364,689.532
2554,701.698
2493,688.685
2684,702.585
2365,703.178
2443,701.982
2781,703.597
2601,702.975
2602,703.375
2654,702.576
2366,2.837
2826,2.85
2732,2.809
2367,551.859
2739,701.883
2368,677.445
2589,672.551
2369,682.381
3129,702.86
2500,702.114
2372,702.976
2720,703.129
2856,703.222
2722,702.845
2471,697.984
2871,698.893
2373,703.389
2457,703.206
2847,702.902
2420,700.501
2889,674.525
2898,703.43
2901,668.024
2374,702.04
2696,703.247
2476,702.975
2376,702.466
2377,702.939
2731,698.793
2375,702.874
2539,702.647
2647,693.944
2887,701.926
2378,697.368
2588,703.076
2986,702.29
2987,690.654
2379,702.869
2735,700.838
2409,695.439
2543,693.762
2479,703.101
2909,693.873
2380,551.29
2540,701.724
2748,452.844
2381,701.827
2636,702.966
3095,703.529
3035,703.281
3037,702.967
2382,702.864
2437,693.889
2541,694.335
2436,702.185
2926,703.372
2383,701.13
2414,697.474
2477,702.362
2638,699.778
2707,674.351
3097,702.963
2384,694.791
2478,700.025
2385,702.624
3093,702.846
2840,699.549
3102,702.882
3103,702.814
2432,702.643
2839,696.949
3105,703.015
2386,702.582
2920,703.661
2919,703.46
2387,703.379
3013,703.189
2923,703.315
2918,702.885
2427,702.334
3107,703.322
2640,703.115
2411,703.014
2428,701.643
2921,703.17
3016,702.861
2388,1.779
2434,1.788
2389,550.473
2523,702.977
2390,421.467
2632,317.418
2993,515.653
2391,395.64
2642,517.751
2392,700.913
3066,558.703
2927,698.061
2653,695.709
3032,682.798
2393,702.666
2415,700.491
2967,702.45
2485,701.035
2394,691.536
3073,698.12
2439,684.053
2755,652.087
2630,700.911
2395,655.37
2937,659.011
2525,622.675
2503,660.156
3019,665.482
2396,684.615
3028,653.598
2459,701.011
2934,702.373
2397,669.974
2435,700.204
2398,678.758
2413,648.542
2665,652.235
2399,684.17
2426,699.028
2400,702.666
2429,662.32
2808,702.895
2401,659.788
2402,702.268
2699,688.18
2988,701.877
2576,702.421
2531,685.643
2664,545.257
2787,693.281
2989,684.022
2403,539.749
2407,416.842
2469,690.665
2404,688.362
2801,644.16
2977,702.623
2657,701.59
2405,695.734
2430,683.842
2470,679.128
2433,674.291
2473,649.223
2408,672.451
3098,690.507
2591,627.741
3059,700.86
2753,703.188
2410,702.507
3071,702.328
3007,702.355
3063,702.023
2417,702.43
2528,703.161
2798,701.793
2835,691.619
2412,696.254
2981,702.593
3017,513.486
2416,698.802
2830,703.366
2558,670.05
2663,696.531
2418,701.705
2884,701.306
2537,696.073
3002,694.84
2422,703.038
2419,551.919
2421,620.203
2670,610.881
2482,679.211
2799,702.648
2424,702.257
2572,694.412
2571,695.235
2646,694.041
2425,683.338
2953,619.135
2567,696.7
3137,703.085
2894,701.357
2438,557.299
2860,693.478
2904,685.797
2606,702.186
2431,668.053
2972,699.381
2718,668.594
3109,703.44
2667,703.177
2978,689.682
2522,699.828
2873,692.153
3038,649.76
2440,669.182
2441,697.235
2662,702.279
2807,702.799
2928,661.673
3027,703.505
2442,1.779
2843,1.807
2935,570.45
2444,702.622
2637,699.354
2530,701.152
2675,668.379
2680,688.642
2681,667.741
3023,699.627
2445,692.375
2532,700.855
2446,684.553
2555,535.41
2556,657.06
2566,675.568
2447,702.369
2867,702.853
2960,698.685
2963,693.119
2876,551.652
3126,702.572
2449,548.111
2475,700.125
2450,674.401
3128,702.78
3132,689.071
2451,665.959
2800,702.861
2925,703.384
2452,702.726
2453,676.906
2692,702.938
2514,701.146
2759,701.167
2761,666.023
2762,702.977
2763,668.43
3041,703.133
2454,700.072
2455,650.729
2846,702.852
2845,703.121
2819,510.79
2456,649.757
2803,702.88
2726,697.9
2458,669.172
2656,700.69
2524,698.023
2652,693.074
2668,700.489
2460,539.797
3014,688.629
2461,667.144
2618,690.561
2462,670.261
2864,686.752
2463,557.196
2464,664.387
2538,521.331
2465,699.478
2467,681.862
2659,702.806
2466,662.105
2468,527.338
2750,702.737
2582,702.264
2472,688.7
2483,700.327
2474,420.414
2585,445.094
2586,453.928
2629,662.443
2674,697.937
2676,693.3
3079,692.955
2870,700.193
2766,702.651
3047,664.056
3118,678.441
2853,702.2
2725,665.328
2985,702.765
2990,700.653
2643,666.142
2480,668.189
2545,699.16
2481,420.558
3015,520.827
2772,703.004
2767,702.87
2484,532.95
3106,702.546
3058,698.926
2486,702.351
2628,702.418
2619,676.712
3081,693.625
2723,702.417
2487,650.813
2777,693.601
2506,647.671
2488,564.374
2900,701.8
2491,695.444
2490,663.132
2961,700.518
2939,703.561
2492,697.573
2964,701.936
2715,661.451
3060,703.314
2858,683.311
2494,702.411
3120,701.953
2495,693.386
2570,657.427
3064,667.151
2711,700.834
2496,702.347
3114,698.682
3112,703.037
3062,703.006
2497,698.862
2499,684.782
2635,698.556
2498,526.554
