Node,SIR
2048,496.103
1843,544.921
1889,575.5
1891,530.691
2049,268.874
2050,316.205
2147,169.656
2108,566.704
2051,544.569
1777,562.384
1946,500.322
1754,503.005
1864,497.478
2154,569.848
2207,584.938
2053,283.21
2125,546.322
2054,283.644
2279,530.361
2055,567.722
1606,585.046
1873,553.079
2072,569.214
2242,426.673
2056,576.523
1552,566.754
1637,580.16
1912,542.709
1961,576.738
2021,577.97
2309,574.091
2322,547.604
2057,571.969
1783,550.707
2014,564.078
2028,580.234
2349,581.375
1962,565.963
2146,565.375
2058,383.261
1610,348.546
2008,540.682
1887,303.17
2059,419.067
2060,448.726
2284,572.511
2061,537.5
2149,482.164
2157,570.196
2111,534.253
2083,570.333
2062,275.221
2343,540.085
2063,398.581
2261,362.732
2065,505.068
1616,342.945
1617,345.01
1618,495.665
1620,357.931
1699,571.102
1911,352.882
1959,469.131
1964,383.138
1972,473.164
2066,312.777
2223,576.618
2067,134.201
1817,206.023
2068,533.409
1635,286.018
1655,490.617
1764,570.608
1765,546.291
1766,482.102
1872,433.205
2069,575.594
1674,450.206
1773,583.454
1774,573.753
1842,496.339
2127,511.922
2308,580.235
2070,428.954
1788,562.696
2071,500.771
1571,494.77
1609,491.869
1658,476.946
1997,453.459
1998,445.444
2176,484.095
2325,273.149
1688,297.966
1779,571.521
2030,565.225
2031,554.884
2032,583.812
2073,309.604
2074,303.204
2075,502.172
1970,499.923
2038,528.257
2076,431.411
2080,574.662
2077,549.798
1793,551.176
1807,427.072
1559,572.962
2330,558.357
1708,555.27
2078,460.036
1652,437.719
1653,486.694
1575,471.33
1561,502.755
2079,560.168
1953,543.457
1955,549.146
2212,398.077
1993,579.587
1650,562.984
1847,488.578
2027,556.534
2213,563.799
2214,552.542
2081,532.398
1980,388.429
1985,585.895
2082,405.821
2192,439.705
1580,218.942
1682,520.421
1686,298.696
2086,560.65
2219,570.848
2336,508.611
2084,554.327
1605,583.183
1685,574.964
2085,576.077
2105,585.32
1762,516.405
2299,534.14
1611,574.985
2090,494.853
2087,462.796
1662,506.185
2088,370.95
1599,507.978
2089,273.956
2091,569.947
2141,487.497
1821,572.654
2092,497.795
2208,585.002
1810,585.497
2096,494.62
2282,293.067
2093,414.804
2338,505.039
2094,527.376
1633,568.968
1702,482.16
1703,563.964
2095,523.242
1631,559.028
2097,294.779
2329,566.785
2098,541.456
1626,280.6
1627,487.439
1914,482.551
1930,576.798
2034,431.922
2302,551.784
2099,574.726
1725,564.17
1726,480.859
1865,553.805
1866,568.282
2019,441.425
2100,578.719
2193,492.116
1850,576.82
2109,543.003
2233,565.989
2101,564.688
1745,415.962
1995,454.739
2036,540.191
2221,552.416
2220,552.512
2040,577.404
2102,534.688
1957,464.829
2204,521.349
2145,518.464
2158,571.215
2103,451.101
1663,438.906
2104,377.506
1987,585.886
2317,487.709
1548,521.791
1576,316.446
1591,481.157
1594,530.006
1603,504.99
1604,541.346
1678,543.976
1806,577.093
1945,522.627
2307,547.421
2106,315.869
2273,403.952
2107,168.173
1573,506.093
1614,550.877
2277,528.213
2172,444.957
2293,410.47
1550,564.653
1551,497.856
2110,534.825
2112,504.269
2320,538.097
1666,491.504
1819,497.601
1958,431.111
2280,407.163
2113,449.949
2314,548.063
2114,462.604
1894,561.325
1895,469.922
2115,523.302
1897,531.559
1896,516.147
2116,570.459
1809,563.435
1825,542.355
1854,514.468
2118,531.352
2119,534.629
2120,526.227
2175,516.312
2117,501.918
1849,558.757
1989,283.918
1867,584.921
1813,450.179
2121,273.629
1917,353.585
2122,373.366
1786,335.063
2180,518.548
2123,444.041
1654,442.763
1922,369.261
2124,247.144
1795,556.832
2126,410.768
1792,530.584
2235,526.525
1923,541.107
2128,414.566
1704,383.151
1848,382.466
2002,364.027
2285,585.719
2129,514.865
1778,583.403
2139,456.322
1768,397.449
2130,485.567
1684,502.085
1835,574.082
2132,153.176
2140,93.14
2271,294.459
2134,32.339
1710,66.191
2135,415.131
1671,533.699
2263,543.865
2136,356.577
2137,425.357
1812,563.511
2142,38.595
1567,580.284
2143,559.216
1775,566.496
1769,569.321
2144,220.115
1711,123.802
1869,400.542
2185,584.156
1780,543.219
1782,548.811
1859,435.823
1772,582.902
2148,505.342
2150,564.992
2179,517.973
1771,549.597
1707,567.847
1770,574.248
1808,571.065
2151,536.306
1675,565.757
1886,514.344
2152,545.391
2156,576.91
2155,506.719
1776,551.698
2153,459.993
2159,531.647
1749,390.572
1569,571.335
1557,559.804
2194,306.293
1601,582.195
1838,484.008
2017,448.379
1687,293.994
1732,585.255
1853,489.113
2160,487.758
1612,394.315
1722,568.0
1832,401.187
2161,324.303
2162,279.478
1578,152.196
1579,326.41
1899,256.722
2163,427.103
1974,524.418
2164,414.413
1818,517.402
2165,456.563
2015,361.872
2260,507.588
2166,437.663
1920,568.896
2288,559.794
2167,497.089
2181,497.633
2173,544.385
2168,564.915
2191,574.583
2169,582.895
2190,546.926
2170,557.081
1828,576.702
1830,580.052
2171,521.909
2300,582.792
1815,509.072
2046,262.38
1667,440.116
1646,581.531
2174,518.646
1553,427.247
1720,425.812
2234,482.627
2298,423.078
2177,362.176
2178,435.162
1949,462.281
1947,535.267
2188,566.051
1636,415.131
2010,569.854
2269,402.357
2182,262.543
2183,524.011
1668,456.735
2249,486.49
2184,1.536
1656,1.554
1669,542.622
1893,433.147
1916,585.566
2255,584.243
2186,568.317
1644,576.434
1645,570.312
2187,581.329
1672,510.214
2224,535.653
1814,580.151
2189,536.271
1588,496.692
2324,440.385
1623,551.451
1657,460.966
2195,272.054
2196,307.331
1560,560.002
2197,564.358
1555,573.835
1706,309.695
1740,503.503
1750,493.717
2198,155.332
2278,311.368
2199,569.306
2201,580.151
2202,582.932
2203,555.979
2200,555.301
1940,538.461
2033,545.357
2206,566.049
1787,545.766
1789,549.448
1822,506.943
1556,530.537
1747,581.593
1791,562.482
1932,376.899
1966,574.833
2016,580.96
2035,480.766
1790,449.318
2209,555.743
1634,450.981
2210,512.482
2211,485.259
2310,547.149
1705,513.409
1803,550.879
2215,460.122
2311,469.922
2313,498.983
2216,495.032
2218,460.685
2217,488.067
2267,475.806
2251,409.278
1641,513.458
1696,481.28
2001,304.897
2252,403.111
1554,503.714
1991,435.963
2222,508.241
1984,578.736
1642,550.814
1643,571.709
1721,582.226
2225,392.257
1564,408.735
1885,530.107
2226,294.196
1664,260.454
1727,362.283
1729,300.809
1730,276.175
2227,254.609
2039,299.002
2257,347.327
2228,478.491
1831,553.278
1935,470.142
2229,557.39
1875,576.127
1874,580.544
1883,585.936
2230,417.161
1733,560.191
2231,478.203
2232,556.803
1723,544.687
1823,540.993
1981,416.155
1994,331.782
2237,381.882
1690,463.422
2238,389.333
1625,481.036
1698,364.185
2239,330.185
2024,438.933
2240,187.693
2241,306.94
1568,216.131
1692,206.087
1965,321.964
2333,417.291
2243,369.131
2244,378.072
1735,547.904
2245,385.177
1665,291.403
1834,362.537
1836,347.197
2246,482.02
1734,302.463
2020,464.478
2315,540.842
2248,571.086
1736,576.231
1977,515.816
2025,539.121
1944,443.343
2253,508.364
