Node,SIR
2048,612.22
1843,625.967
1889,641.576
1891,620.091
2049,382.349
2050,394.325
2147,225.727
2108,641.334
2051,629.481
1777,635.248
1946,607.021
1754,608.809
1864,610.457
2154,642.929
2207,645.006
2053,394.463
2125,634.95
2054,382.266
2279,618.449
2055,636.681
1606,645.123
1873,635.913
2072,634.256
2242,531.61
2056,643.737
1552,642.318
1637,644.948
1912,633.191
1961,644.439
2021,644.504
2309,642.411
2322,631.179
2057,640.346
1783,630.254
2014,641.394
2028,645.0
2349,644.373
1962,643.824
2146,638.085
2058,516.879
1610,495.049
2008,622.701
1887,445.125
2059,536.063
2060,575.182
2284,640.468
2061,629.648
2149,585.576
2157,642.387
2111,626.991
2083,641.45
2062,403.294
2343,629.202
2063,486.436
2261,488.48
2065,606.949
1616,486.481
1617,473.924
1618,619.187
1620,488.889
1699,642.366
1911,478.028
1959,595.738
1964,542.828
1972,600.655
2066,401.485
2223,642.221
2067,208.173
1817,293.509
2068,623.616
1635,376.771
1655,588.301
1764,639.914
1765,635.646
1766,605.99
1872,540.103
2069,643.245
1674,550.837
1773,645.21
1774,641.605
1842,593.305
2127,600.431
2308,639.704
2070,548.967
1788,637.788
2071,599.282
1571,613.957
1609,604.911
1658,592.302
1997,562.076
1998,559.458
2176,591.826
2325,369.041
1688,401.856
1779,642.858
2030,638.084
2031,634.959
2032,644.654
2073,382.924
2074,391.717
2075,612.413
1970,602.955
2038,622.915
2076,537.993
2080,643.69
2077,636.235
1793,636.746
1807,551.945
1559,641.748
2330,632.245
1708,640.47
2078,574.444
1652,561.399
1653,578.587
1575,578.626
1561,597.685
2079,640.97
1953,623.86
1955,638.802
2212,522.765
1993,644.707
1650,641.859
1847,582.374
2027,637.662
2213,642.534
2214,630.147
2081,621.441
1980,500.457
1985,644.637
2082,502.103
2192,566.429
1580,314.673
1682,600.138
1686,403.47
2086,643.023
2219,640.054
2336,589.729
2084,632.675
1605,645.734
1685,642.092
2085,642.644
2105,644.589
1762,597.941
2299,624.226
1611,643.639
2090,598.065
2087,568.661
1662,607.603
2088,524.417
1599,604.229
2089,368.893
2091,640.625
2141,588.677
1821,642.225
2092,593.821
2208,645.05
1810,645.765
2096,589.044
2282,400.74
2093,536.027
2338,606.836
2094,618.406
1633,639.135
1702,582.48
1703,643.313
2095,625.391
1631,631.084
2097,391.127
2329,635.152
2098,628.918
1626,385.249
1627,592.609
1914,595.765
1930,644.404
2034,540.378
