Node,SIR
3140,596.436
3648,561.642
3238,632.084
3280,574.181
3753,610.382
3141,611.131
3497,623.606
3281,504.3
3337,553.186
3498,541.023
3499,562.491
3750,615.047
3142,602.807
3771,607.917
3144,606.177
3143,614.456
3443,564.89
3876,629.137
3319,516.705
3361,633.024
3475,603.721
3145,630.758
3244,628.885
3814,621.132
3661,628.108
3194,629.972
3362,595.117
3487,628.1
3508,625.265
3146,244.084
3596,369.768
3147,632.984
3149,623.318
3620,624.454
3250,540.67
3414,616.397
3539,625.91
3646,620.632
3745,621.454
3148,562.282
3309,608.543
3267,471.042
3681,609.107
3619,616.981
3623,610.917
3888,533.591
3150,336.048
3402,513.174
3151,480.784
3520,478.762
3152,609.176
3694,602.653
3240,610.769
3542,363.659
3911,570.165
3153,580.79
3164,598.38
3154,606.639
3155,458.7
3162,602.18
3555,631.497
3689,469.506
3156,299.287
3320,392.095
3904,307.374
3158,394.237
3223,632.798
3159,385.68
3868,526.247
3609,362.926
3160,590.804
3859,584.238
3171,518.688
3169,612.073
3161,359.09
3321,569.174
3163,576.386
3467,633.056
3350,585.859
3168,517.776
3825,628.008
3165,369.618
3166,2.015
3895,2.238
3546,620.277
3170,505.55
3709,446.856
3666,576.761
3579,317.788
3829,500.453
3172,214.76
3828,346.779
3173,584.334
3805,621.268
3353,615.764
3591,593.5
3174,578.012
3809,539.404
3869,628.241
3176,550.683
3175,585.552
3899,560.827
3716,628.823
3387,615.272
3203,395.979
3692,543.282
3177,518.886
3184,593.421
3179,604.146
3178,534.946
3326,581.467
3180,594.94
3205,497.451
3456,500.514
3442,515.605
3458,549.052
3181,603.438
3182,626.43
3826,632.703
3269,632.624
3806,600.275
3917,626.205
3183,369.296
3185,609.56
3279,583.441
3278,601.836
3277,599.102
3531,569.007
3283,608.451
3186,582.193
3187,587.246
3530,624.2
3188,382.72
3189,223.715
3424,455.313
3441,136.71
3191,359.504
3893,579.213
3192,561.359
3795,508.547
3308,612.265
3647,616.008
3193,546.487
3509,615.584
3507,574.264
3742,502.92
3421,625.115
3314,627.051
3195,623.535
3423,633.088
3197,598.774
3607,559.625
3764,591.946
3797,474.91
3843,537.186
3892,533.573
3196,389.896
3798,523.892
3390,631.947
3841,355.291
3198,552.083
3489,560.735
3589,574.387
3502,557.836
3199,492.145
3335,624.705
3734,423.692
3735,486.04
3200,201.936
3506,337.183
3201,577.043
3813,536.855
3301,631.751
3333,628.814
3202,497.027
3887,613.111
3726,397.297
3837,477.688
3204,632.375
3208,618.159
3211,595.541
3695,524.624
3838,608.24
3206,631.205
3743,614.519
3835,598.591
3500,616.027
3355,632.29
3212,598.667
3836,623.159
3210,600.576
3207,578.45
3624,620.032
3630,623.724
3524,586.306
3364,585.189
3209,514.255
3578,498.757
3505,560.374
3796,549.089
3454,562.957
3697,520.544
3707,358.826
3214,519.53
3669,572.059
3213,514.442
3608,632.837
3392,577.922
3733,526.52
3532,496.956
3215,283.888
3216,2.181
3304,2.001
3616,1.99
3217,502.263
3908,480.96
3730,472.997
3218,532.992
3605,625.573
3610,582.027
3219,341.19
3405,547.546
3220,623.602
3722,632.196
3853,571.648
3484,628.935
3485,594.29
3486,601.34
3221,585.96
3251,625.439
3793,590.037
3222,630.284
3476,611.39
3260,633.149
3447,491.897
3718,617.179
3724,629.745
3224,633.227
3912,631.625
3400,632.075
3341,632.721
3401,632.735
3481,610.328
3573,631.829
3667,631.171
3780,629.698
3781,624.486
3783,596.044
3902,632.968
3404,629.685
3225,566.93
3851,622.355
3226,509.436
3622,615.427
3227,601.339
3229,579.654
3545,630.785
3228,294.815
3585,480.288
3371,563.895
3782,628.017
3230,523.62
3844,560.176
3296,631.652
3231,556.95
3671,415.588
3232,208.316
3786,349.785
3233,556.489
3483,514.656
3577,540.897
3791,552.814
3234,173.15
3696,314.373
3235,616.921
3493,625.275
3236,590.085
3563,629.154
3562,622.286
3237,608.498
3567,620.871
3566,617.008
3495,622.452
3440,622.49
3847,588.536
3373,630.917
3845,594.822
3848,585.78
3704,615.61
3241,621.708
3243,624.029
3242,609.899
3731,621.193
3702,623.68
3245,584.87
3316,623.749
