Node,SIR
7020,645.799
7353,643.509
7476,651.373
7502,667.089
7672,669.92
7021,534.09
7130,646.487
7226,583.211
7022,669.263
7567,670.436
7163,669.772
7051,670.389
7319,670.292
7149,627.945
7320,669.776
7441,670.406
7023,534.513
7354,667.232
7346,579.184
7584,336.964
7024,513.926
7026,486.837
7201,664.995
7025,655.715
7594,668.661
7595,662.762
7791,669.486
7572,669.685
7653,622.048
7027,403.715
7586,657.781
7028,209.722
7573,349.221
7029,667.68
7409,662.833
7199,669.745
7321,670.274
7030,669.107
7253,401.381
7329,662.431
7556,668.105
7408,665.104
7569,668.137
7031,669.743
7405,668.003
7431,669.279
7227,669.477
7228,627.598
7033,666.032
7590,669.892
7591,668.653
7593,669.465
7794,669.621
7032,582.822
7379,669.859
7789,668.324
7034,576.621
7344,667.336
7035,616.383
7436,656.419
7434,508.897
7551,666.992
7552,565.011
7036,667.695
7050,669.977
7662,670.214
7272,670.31
7491,667.804
7614,664.273
7751,667.422
7752,663.396
7037,658.504
7066,661.654
7167,648.626
7559,625.058
7585,655.525
7038,663.597
7041,667.847
7092,656.437
7157,586.509
7243,657.273
7603,668.077
7039,622.174
7168,576.508
7759,654.83
7040,670.44
7743,662.0
7631,667.569
7677,665.831
7043,627.391
7148,668.798
7216,665.664
7678,662.731
7744,654.485
7763,657.156
7246,666.188
7673,658.165
7042,663.05
7638,666.466
7689,668.492
7641,634.775
7509,669.319
7540,667.612
7197,597.341
7044,632.289
7520,670.253
7610,657.792
7747,658.139
7045,604.916
7398,623.91
7046,507.871
7685,523.485
7734,591.541
7777,368.479
7790,576.444
7047,513.282
7113,500.782
7285,485.981
7048,588.262
7516,643.998
7776,660.799
7049,397.765
7126,669.798
7646,669.046
7115,670.04
7676,669.662
7067,669.801
7304,660.099
7423,650.942
7583,668.09
7599,653.002
7647,641.59
7757,669.94
7052,662.504
7778,661.153
7165,642.315
7447,668.847
7057,666.055
7478,642.817
7053,550.386
7088,593.167
7652,356.284
7054,666.416
7506,670.099
7774,669.485
7358,667.431
7698,670.042
7699,582.73
7089,654.269
7055,395.699
7651,631.248
7056,187.652
7188,312.293
7413,670.711
7065,654.505
7400,649.736
7095,668.835
7112,572.231
7524,656.864
7058,656.267
7687,668.501
7729,666.931
7059,616.672
7707,636.787
7060,390.965
7418,653.553
7437,644.359
7061,667.244
7306,657.378
7468,666.809
7612,652.74
7063,502.024
7255,668.473
7613,670.441
7761,669.434
7062,436.248
7659,496.796
7392,530.625
7064,510.018
7782,669.983
7213,652.244
7098,645.533
7210,628.514
7486,645.543
7598,571.733
7211,669.72
7273,667.773
7455,670.254
7493,666.512
7526,661.648
7632,582.856
7661,662.873
7758,670.66
7773,667.639
7068,669.62
7378,661.282
7347,669.687
7658,669.017
7605,659.594
7116,632.462
7218,666.397
7223,665.655
7224,662.517
7443,669.261
7453,655.723
7456,669.899
7606,666.763
7069,591.509
7070,617.081
7511,662.868
7458,539.282
7370,663.17
7087,651.619
7071,640.507
7376,653.261
7337,574.509
7369,664.573
7072,650.106
7086,656.792
7217,619.478
7074,666.562
7073,1.605
7267,1.64
7080,660.995
7208,669.36
7264,631.484
7368,659.661
7427,669.93
7075,662.819
7477,667.807
7735,651.754
7385,617.181
7094,668.019
7704,653.426
7076,565.676
7769,664.8
7077,346.204
7078,257.307
7547,388.744
7079,480.739
7172,461.991
7451,626.716
7173,666.149
7081,620.777
7343,545.317
7733,618.743
7082,664.803
7442,670.534
7222,657.794
7571,667.794
7617,667.186
7083,670.185
7097,668.903
7690,668.447
7202,668.483
7513,666.095
7261,669.915
7360,669.231
7084,658.002
7372,666.319
7085,468.604
7530,289.276
7373,421.666
7730,645.739
7340,650.479
7259,637.086
7578,655.085
7233,615.785
7428,663.654
7265,669.644
7091,669.934
7090,652.615
7156,667.843
7161,668.985
7716,408.026
7263,670.447
7696,660.707
7507,632.708
7361,670.038
7093,648.992
7356,663.409
7137,626.081
7666,664.256
7449,667.063
7543,666.876
7419,626.829
7270,618.116
7355,617.953
7096,418.622
7203,253.162
7421,662.698
7420,662.652
7359,665.911
7692,591.418
7582,592.38
7178,541.451
7350,560.295
7099,669.042
7503,651.456
7504,661.976
7675,633.7
7100,664.023
7293,621.287
7338,586.59
7101,559.469
7191,658.996
7748,651.697
7102,572.432
7301,669.185
7299,664.435
7103,415.739
7196,669.914
7104,643.983
7464,668.035
7125,650.683
7153,604.581
7105,563.011
7466,656.59
7106,651.74
7674,555.649
7554,594.473
7555,657.803
7108,656.908
7207,662.879
7129,665.926
7549,668.709
7522,668.535
7109,411.946
7110,662.483
7495,667.59
7544,660.248
7487,664.462
7492,667.078
7496,667.203
7111,550.159
7500,657.74
7726,659.657
7722,583.597
7300,378.395
7114,594.564
7146,652.045
7302,654.322
7566,633.495
7117,656.035
7426,652.521
7635,589.717
7709,656.357
7374,471.878
7607,657.265
7118,411.991
7725,657.714
7120,621.768
7124,586.885
7274,502.103
7239,670.36
7121,629.109
7670,667.348
7562,603.255
7122,649.083
7579,549.233
7668,487.174
7357,660.968
7533,546.508
7234,669.225
7123,670.446
7380,670.027
7339,670.111
7296,670.436
7256,670.508
7366,669.579
7295,669.853
7128,643.325
7325,659.714
7484,648.475
7445,614.562
7521,560.934
7275,662.093
7463,670.415
7465,635.588
7518,661.714
7577,668.089
7798,651.419
7127,664.204
7684,622.04
7326,661.053
7483,649.956
7179,666.189
7425,618.704
7708,652.237
7365,643.877
7132,319.635
7403,338.188
7402,326.647
7411,330.508
7134,332.791
7410,326.861
7135,573.359
7512,663.579
7136,657.373
7519,662.515
7138,505.36
7237,608.936
7140,493.209
7462,449.435
7139,365.433
7305,467.408
7793,627.647
7141,655.88
7767,670.139
7570,657.934
7142,653.601
7528,669.699
7406,396.382
7671,653.395
7143,503.337
7755,588.131
7144,576.35
7145,646.624
7332,652.38
7330,670.06
7550,648.541
7303,405.076
7412,657.861
7786,664.542
7147,632.905
7741,669.727
7164,653.972
7212,669.727
7159,653.361
7693,666.866
7150,406.211
7151,563.512
7152,508.873
7182,594.357
7384,599.039
7155,647.377
7154,585.103
7315,598.013
7683,625.555
7538,619.282
7160,636.239
7390,357.019
7158,666.553
7515,611.307
7620,664.998
7621,662.429
7622,669.723
7322,642.491
7162,531.401
7399,605.527
7440,631.529
7724,325.658
7195,669.193
7235,622.149
7785,665.344
7204,622.717
7166,491.012
7171,482.567
7170,629.665
7169,624.972
7792,647.651
7600,594.734
7736,606.843
7439,546.635
7637,564.428
7648,632.005
7750,616.364
7174,646.767
7602,623.998
7639,579.93
7714,525.145
7175,667.972
7176,668.537
7177,629.861
7364,668.889
7548,628.205
7180,519.905
7183,508.139
7181,639.684
7619,668.121
7184,647.825
7686,651.948
7185,652.076
7186,619.366
7643,539.346
7187,506.735
7287,480.65
7189,661.556
7375,665.718
7367,566.038
7229,667.459
7190,597.081
7682,639.854
7601,604.69
7395,604.461
7324,562.734
7389,669.189
7192,420.014
7193,651.813
7432,670.235
7680,620.69
7433,670.209
7194,634.325
7383,607.941
7664,628.942
7663,657.943
7665,669.972
7762,654.143
7611,654.273
7249,511.579
7472,606.383
7198,336.18
7327,664.858
7768,620.223
7200,528.448
7278,670.573
7282,612.463
7537,670.653
7342,641.192
7205,654.185
7568,647.11
7206,637.298
7753,558.36
7710,559.601
7738,638.75
7209,420.293
7654,461.196
7770,484.415
7341,554.569
7214,669.31
7307,665.352
7580,670.108
7575,668.65
7232,669.038
7215,395.104
7220,640.11
7746,661.295
7783,570.113
7219,655.37
7313,663.624
7681,572.045
7221,548.745
7407,345.673
7240,582.251
7535,330.013
7474,661.236
7514,652.524
7225,654.324
7430,655.853
7438,650.101
7230,655.329
7294,658.363
7231,668.593
7257,668.566
7258,669.775
7703,664.305
7697,666.879
7800,667.253
7236,151.478
7238,235.812
7723,409.623
7616,667.369
7335,642.336
7779,587.208
7242,655.384
7505,650.092
7247,621.605
7669,651.938
7244,535.022
7351,621.034
7251,615.69
7245,657.89
7262,404.75
7695,544.039
7248,649.385
7292,666.156
7626,664.888
7250,601.35
7254,590.535
7352,611.7
7252,593.518
7679,658.51
7397,612.271
7775,652.079
7629,652.147
7475,396.897
7557,393.971
7290,663.398
7266,399.089
7268,263.868
7523,407.89
7269,658.233
7336,579.094
7271,621.449
7446,662.036
7279,660.432
7467,655.444
7469,625.072
7796,667.335
7276,647.984
7345,626.708
7498,611.054
7277,670.127
7459,666.807
7788,664.086
7461,655.188
7280,411.02
7283,1.614
7649,1.637
7286,493.648
7288,309.121
7308,507.286
7289,649.728
7291,665.996
7525,652.638
7527,664.392
7624,666.189
7508,670.096
7539,669.409
7563,667.803
7297,559.633
7309,450.948
7310,550.642
7311,497.265
7536,612.475
7312,654.775
7323,635.101
7331,655.051
7529,562.14
7797,666.622
7645,594.807
7314,516.169
7317,512.508
7721,605.928
7316,326.574
7318,515.292
7630,510.102
7742,667.546
7531,544.369
7517,640.399
7700,621.435
7328,408.461
7623,460.712
7333,654.091
7334,628.721
7712,565.446
7609,656.161
7381,642.829
7618,663.209
7348,654.449
7787,662.894
7615,649.409
7349,635.438
7371,665.995
7706,562.389
7489,555.357
7362,665.96
7656,578.322
7457,669.193
7363,658.195
7801,416.148
7740,610.13
7565,666.738
7760,654.127
7644,552.184
7588,626.224
7377,381.662
7642,540.49
7382,497.809
7422,566.531
7424,607.094
7558,619.745
7386,397.026
7387,511.682
7401,652.875
7391,573.913
7388,399.749
7694,613.914
7396,341.931
7393,546.097
7691,600.719
7781,664.463
7394,601.436
7737,570.717
7450,631.268
7452,547.454
7713,592.904
7719,408.954
7720,596.802
7414,625.107
7415,156.414
7416,253.486
7715,97.824
7417,396.299
7640,663.092
7534,613.742
7650,423.868
7429,398.77
7444,645.236
7435,388.715
7581,242.547
7711,540.012
7608,658.881
7701,613.085
7739,602.625
7705,569.638
7717,632.225
7448,534.859
7799,647.393
7454,425.704
7473,648.549
7625,570.261
7460,351.626
7470,239.123
7471,160.568
7546,641.049
7688,390.487
7718,406.061
7481,579.874
7479,523.508
7485,605.979
7482,590.567
7480,357.001
7488,662.684
7490,664.553
7494,667.605
7749,556.856
7634,567.841
7499,408.248
7780,665.584
7510,669.871
7745,655.191
7754,410.889
7576,627.354
7532,550.722
7541,399.227
7542,552.708
7731,565.836
7545,609.446
7756,423.359
7553,575.331
7564,610.339
7574,379.12
7636,236.127
7589,569.298
7604,421.233
7627,416.007
7628,241.794
7633,570.731
7766,378.355
7771,346.064
7655,416.268
7657,387.628
7660,291.765
7667,420.875
7727,377.398
7764,603.441
7772,204.573
7728,609.639
7732,339.359
7765,238.347
