Node,SIR
4096,623.067
4589,604.375
4318,657.383
3999,614.229
4097,643.617
4593,657.507
4334,657.591
4335,655.83
4098,655.91
4328,657.268
4565,657.197
4014,493.942
4254,648.898
4331,656.457
4099,1.757
4204,1.756
4101,618.968
4558,654.11
4604,656.242
4102,648.368
4007,638.947
4094,639.331
4607,648.852
4449,616.562
4103,653.805
4314,656.015
4606,655.216
4088,656.876
4089,657.417
4104,657.114
4372,628.555
4197,656.65
4468,636.303
4105,601.417
4106,458.224
4293,614.942
4122,643.874
4107,657.449
4022,657.33
4361,657.207
4371,654.326
4121,647.623
4109,509.389
4320,643.863
4369,655.236
4108,618.629
4126,657.671
4597,633.452
4110,415.513
4326,405.687
4586,491.405
4111,642.877
4661,657.547
4050,658.018
4112,613.117
4400,651.386
4113,569.04
4013,554.201
4395,547.869
4573,657.42
4114,651.424
3929,655.164
4148,613.451
4542,615.646
4684,641.745
4115,658.157
4507,650.334
4077,653.677
4054,656.431
4134,657.716
4116,530.975
4362,571.98
4437,557.57
4117,616.512
4053,640.792
4055,654.949
4118,656.227
4338,658.095
4352,655.923
4376,618.367
4119,642.212
4035,657.814
4434,616.361
4120,657.868
4070,657.052
4071,652.821
4263,653.889
4356,657.162
4364,657.115
4201,649.64
4296,645.448
3948,606.864
4010,655.494
4308,605.497
4123,498.537
4433,643.302
4124,575.997
4048,576.487
4452,629.294
4125,499.884
4127,385.879
4377,657.772
4472,657.263
4370,655.005
4128,656.196
4378,621.592
4577,657.662
4625,615.568
4470,652.041
4129,457.145
4130,491.237
4131,654.154
3994,648.681
4137,657.583
4652,657.944
4476,644.266
4132,618.214
4648,654.314
4133,506.572
4174,657.693
3928,656.858
3931,656.788
4073,654.981
4478,656.802
4467,651.667
4251,647.104
4135,470.627
3992,629.425
3976,654.202
4138,656.353
4440,638.919
4373,648.938
4260,647.606
4357,643.127
4358,614.475
4359,639.499
4439,640.048
4598,611.954
4139,621.902
4592,652.812
4596,650.109
4140,489.761
3968,506.462
4450,489.36
4329,475.647
4451,464.603
4529,464.261
4141,657.022
4033,656.597
4295,657.716
4142,656.832
4173,657.293
4351,616.973
4497,625.235
4530,651.22
4264,652.314
4499,658.007
4502,646.093
4509,657.848
4522,620.211
4531,656.718
4559,647.038
4633,657.807
4143,657.485
4144,654.795
4161,643.94
4162,657.482
4333,655.299
4336,656.437
4480,653.72
4485,652.313
4487,657.538
4540,495.48
4679,630.213
4327,653.672
4145,657.332
4006,655.818
4175,646.574
4146,490.776
4325,656.13
4534,655.948
4147,484.531
4527,615.908
4303,640.845
4149,615.661
4391,656.85
4018,485.887
4347,657.355
4150,649.171
3970,654.053
4046,655.409
4287,641.232
4151,494.143
4153,657.38
4152,513.383
3953,657.33
3974,634.179
3980,648.073
