Node,SIR
2350,447.551
2764,543.133
3052,458.652
2354,464.36
2351,497.336
2907,500.274
2448,550.998
2828,400.641
3003,538.135
2353,425.878
2905,404.785
2356,491.728
2355,443.809
3139,245.399
2911,517.881
3000,505.196
2792,496.617
2357,417.138
2913,390.481
2363,424.045
2360,448.879
2548,456.028
2358,367.844
2359,499.726
2915,511.024
2917,451.341
2916,450.257
2717,511.179
2712,447.329
2361,539.536
2878,516.033
2583,506.045
3074,536.439
2938,523.645
2877,550.922
2362,521.895
3075,504.287
2489,526.391
2880,506.206
2547,443.946
2364,403.73
2554,482.06
2493,398.226
2684,481.654
2365,532.644
2443,518.551
2781,535.221
2601,523.413
2602,542.714
2654,550.323
2366,2.306
2826,2.312
2732,2.35
2367,258.089
2739,487.471
2368,420.785
2589,364.018
2369,405.776
3129,549.851
2500,527.031
2372,530.854
2720,554.079
2856,556.37
2722,541.776
2471,480.977
2871,469.575
2373,549.697
2457,541.346
2847,546.176
2420,494.581
2889,431.927
2898,527.197
2901,433.948
2374,505.153
2696,511.649
2476,515.011
2376,490.668
2377,517.185
2731,468.518
2375,510.393
2539,546.884
2647,425.561
2887,523.636
2378,475.113
2588,526.541
2986,553.329
2987,473.333
2379,544.984
2735,518.425
2409,482.656
2543,475.356
2479,531.673
2909,462.108
2380,248.351
2540,466.802
2748,135.808
2381,522.405
2636,543.203
3095,550.109
3035,545.475
3037,543.155
2382,530.288
2437,475.157
2541,486.7
2436,540.417
2926,532.926
2383,503.869
2414,487.351
2477,537.221
2638,435.447
2707,402.146
3097,538.324
2384,484.056
2478,494.273
2385,547.884
3093,554.491
2840,514.371
3102,546.749
3103,510.304
2432,523.738
2839,491.726
3105,548.758
2386,548.317
2920,551.153
2919,553.306
2387,554.693
3013,550.786
2923,547.522
2918,551.839
2427,521.762
3107,553.421
2640,546.832
2411,552.863
2428,521.291
2921,544.373
3016,551.414
2388,1.53
2434,1.543
2389,282.334
2523,524.466
2390,96.916
2632,53.282
2993,216.618
2391,118.4
2642,207.921
2392,522.473
3066,282.245
2927,499.35
2653,488.574
3032,388.587
2393,539.438
2415,495.624
2967,553.277
2485,502.304
2394,394.124
3073,417.164
2439,348.917
2755,317.596
2630,484.01
2395,299.849
2937,266.43
2525,242.233
2503,322.992
3019,307.426
2396,380.37
3028,317.788
2459,440.34
2934,469.332
2397,400.263
2435,499.391
2398,409.575
2413,392.305
2665,331.977
2399,442.654
2426,502.495
2400,521.336
2429,370.105
2808,553.212
2401,353.792
2402,493.99
2699,423.914
2988,480.395
2576,537.899
2531,424.318
2664,266.713
2787,429.702
2989,432.618
2403,230.932
2407,115.843
2469,412.017
2404,384.655
2801,303.849
2977,487.742
2657,469.71
2405,417.863
2430,403.085
2470,362.244
2433,352.084
2473,324.666
2408,382.207
3098,361.941
2591,290.34
3059,473.462
