Timestep,KendallTau,MAP,a
7,0.8285096862584425,0.4416229916231777,1.0
8,0.8152410892985537,0.5615430425229596,1.0
9,0.8320017861736856,0.5476501920325504,1.0
7,0.841950634518411,0.47451465677191135,1.1
9,0.8339086056965951,0.520757062189286,1.1
8,0.8285156108341953,0.5483971415609815,1.1
8,0.8327716478854345,0.5121283325101912,1.2
7,0.8523370081167355,0.5269155659768338,1.2
9,0.8389679920998291,0.5028026919516323,1.2
7,0.8559459800390159,0.49529965616634825,1.3
9,0.8442246951028144,0.5445915601591114,1.3
8,0.8357720601017385,0.4780982232140811,1.3
9,0.8465108083066504,0.5396000610430093,1.4
7,0.862553047423661,0.47163983522116304,1.4
8,0.8503823798072779,0.5911609495680413,1.4
8,0.8523776972775576,0.504119711609926,1.5
7,0.8658695000210135,0.4687870345753403,1.5
9,0.8442966012707958,0.490920087686031,1.5
7,0.8673630237578757,0.518325557954249,1.6
8,0.854335337007023,0.4701899059969253,1.6
9,0.848205651262582,0.5222440587112128,1.6
7,0.8693072364267201,0.5110366351814608,1.7
8,0.8503201567859257,0.4359296072559265,1.7
9,0.8484187114786127,0.48083442104236446,1.7
7,0.8659319379291417,0.46769054689000233,1.8
8,0.8549285729522516,0.4624912186466981,1.8
9,0.8502431638512131,0.5018084783997054,1.8
