Timestep,KendallTau,MAP,a
7,0.8427674345754543,0.787024063279171,1.0
8,0.8519747744479048,0.9443886589387511,1.0
9,0.8570310987193547,0.8978395674344677,1.0
7,0.8478820654812473,0.8004010382996307,1.1
9,0.8586192249231799,0.8511832722269814,1.1
8,0.8593742550056331,0.9398881836480331,1.1
8,0.8655165340872314,0.9328620195804063,1.2
7,0.8507736335506512,0.7425514269557797,1.2
9,0.857679697640416,0.8652548234381667,1.2
7,0.8534854990601219,0.7320142685922008,1.3
9,0.8580742198877781,0.8361153567215687,1.3
8,0.8677061405252849,0.917790552705045,1.3
9,0.856614447960446,0.8323986148792464,1.4
7,0.8537768510664423,0.6745269498545197,1.4
8,0.8713027233380154,0.9036624492094995,1.4
8,0.8729190850824899,0.8775810352681082,1.5
7,0.8529484841597725,0.6053807423159567,1.5
9,0.8549827328719606,0.8149203184479786,1.5
7,0.8509734646711397,0.5692841726291787,1.6
8,0.870529510226313,0.8190864314488007,1.6
9,0.8564259368520732,0.8241049351885678,1.6
7,0.8478023644198772,0.5644084118909213,1.7
8,0.8720600286428128,0.8391658142837791,1.7
9,0.8573642721582496,0.8243798807722543,1.7
7,0.8482809493062119,0.5366162476854779,1.8
8,0.8693693552880577,0.8072920342796291,1.8
9,0.8584438214896774,0.8407011928817848,1.8
