Timestep,KendallTau,MAP,a
7,0.8674351773813116,0.744895042669819,1.0
8,0.8668391856775283,0.783156758086821,1.0
9,0.841036428093195,0.9072272353897906,1.0
7,0.8735998861308879,0.746175666182777,1.1
9,0.8470159156306483,0.9177894165582772,1.1
8,0.8742032824486304,0.9083004087422305,1.1
8,0.876597334561477,0.778419510861995,1.2
7,0.8781653552224006,0.7346138258888616,1.2
9,0.8508922942789494,0.918047776141143,1.2
7,0.8806005820147982,0.7481877879331965,1.3
9,0.8524699737962593,0.8929235497514182,1.3
8,0.8797840042194209,0.7303789024852568,1.3
9,0.853017779941648,0.8905396421204663,1.4
7,0.8812419414726153,0.7116002644463272,1.4
8,0.8842811226219621,0.7739974481066734,1.4
8,0.8876427811474,0.7579601431994095,1.5
7,0.8785967695854907,0.6726818173367328,1.5
9,0.852485496862561,0.8952416996377568,1.5
7,0.878068739752704,0.6682559197193441,1.6
8,0.8897638709904742,0.8473267172257826,1.6
9,0.8537354153507914,0.8913948250799986,1.6
7,0.8769965869806842,0.6429783182576757,1.7
8,0.8887312895506708,0.7833871381231632,1.7
9,0.8551548694319273,0.8918267780835117,1.7
7,0.8744309079543393,0.6899971920871103,1.8
8,0.888723604573692,0.796827263601749,1.8
9,0.8545901138290216,0.8756574679650608,1.8
