4,-0.41262951
20,-0.57791984
34,-0.0379225
48,-0.2076831
49,-0.6138851
66,-0.6138851
82,-1.873915
96,-1.9439764
112,-2.8230684
128,-0.124904886
144,-0.16948794
160,-1.6746283
161,-1.390696
176,-0.842617
191,-0.6949333
192,0.031387743
220,-1.5713722
236,-1.1230161
264,-0.82972556
278,-1.4607683
310,-2.2511995
326,-2.276361
342,-0.3179044
358,-0.15476139
372,-0.7244627
388,-1.8130782
404,-0.3669152
420,-0.36786905
436,-1.5633347
452,-0.6426652
468,-0.3809109
484,-1.8616037
500,-0.19282006
514,-0.62039775
530,-0.7618434
544,-1.784346
574,-0.842236
590,-1.2590345
606,-3.016673
620,-1.9481665
636,-1.2100555
650,-0.5309143
666,-2.5986342
682,-0.31554607
696,-2.502153
728,-0.7316276
744,-0.44563186
760,-0.34114015
774,-0.13694702
789,-0.4737112
790,-0.4832176
804,-0.84516346
818,-0.56891584
834,-3.487908
866,-1.5211964
880,-0.004200743
896,-1.3218737
912,-0.31053203
928,-0.6910374
960,-0.48520648
976,-0.92604053
1006,-0.2002282
1036,-0.26809272
1050,-0.79683214
1066,-0.3558446
1082,-1.9405468
1098,-0.67485434
1114,-0.47340107
1130,-2.6658185
1146,-0.3093598
1162,-1.3314667
1176,-0.7574567
1192,-2.92834
1208,-3.487908
1238,-0.9485951
1254,-1.4995457
1284,-0.555135
1300,-1.3839344
1316,-0.20397523
1332,-0.3765077
1348,-0.40829366
1364,-3.487908
1378,-0.95827127
1394,-0.6955502
1410,-1.2270175
1442,-0.5366941
1458,-1.1333237
1474,-1.2310822
1488,-0.16888587
1504,-1.1178627
1520,-0.47611636
1568,-3.297001
1584,-1.0183947
1600,-0.88527614
1616,-0.928066
1630,-0.63166505
1631,-0.5651577
1648,-0.38965058
1662,-1.8509982
1677,-1.1186693
1678,-1.2754067
1692,-1.5546867
1708,-0.44804028
1709,-0.61413085
1728,-0.41787428
1743,-0.1780713
1744,-0.22395493
1757,-0.83021563
1758,-0.69629383
1772,-0.81018734
1788,-3.487908
1804,-3.487908
1820,-1.9960465
1852,-1.3532976
1868,-1.0706568
1869,-0.45708483
1886,-1.4523798
1902,-0.64407086
1918,-0.97327805
1950,-0.21640663
1966,-0.596115
1967,-0.60527486
1990,-0.9656096
2006,-1.2296401
2022,-1.2309146
2038,-1.80302
2070,-3.487908
2102,-1.7124659
2117,-0.8848971
2118,-1.2899102
2132,-0.4143513
2164,-2.950698
2180,-0.12003092
2195,-1.4751524
2196,-0.35770282
2211,-0.22066861
2228,-2.0375888
2244,-0.7543041
2259,-1.4651102
2260,-0.39199534
2290,-1.7800454
2306,-1.0712771
2322,-0.75515527
2338,-0.554768
2354,-0.9563437
2369,-0.5321088
2370,-0.34131676
2384,-0.8004818
2399,-0.2979512
2400,-0.64708793
2414,-0.40509504
2430,-1.2100555
2446,-2.5023694
2462,-0.24613516
2478,-0.5515054
2479,-0.72878367
2496,-1.8619313
2512,-1.0642661
2528,-1.8225949
2543,-1.9439764
2544,-0.626889
2558,-1.790287
2574,-2.980216
2588,-0.87060165
2604,-3.4002924
2605,-0.15739456
2624,-1.0237769
2640,-2.1718106
2672,-2.2035959
2688,-1.0540041
2704,-0.8212706
2720,-1.0762986
2768,-2.1718106
2784,-2.276361
2799,-0.55460674
2800,-0.1442859
2814,-1.048969
2830,-0.46119547
2846,-0.37406906
2862,-0.7011511
2878,-2.6128356
2893,-0.87672436
2894,-0.5294035
2907,-0.46640337
2908,-0.94683653
2938,-2.4876256
2953,-0.5849989
2954,-0.8283859
2968,-3.019676
2984,-2.1782293
3000,-1.373786
3032,-0.502016
3048,-0.80516005
3064,-2.394145
3080,-1.4924395
3096,-0.5558487
3112,-2.1263306
3144,-3.487908
3191,-0.2756198
3192,-1.8130782
3205,-1.283997
3206,-1.7477411
3220,-0.8979546
3236,-0.9474526
3252,-0.5800608
3268,-1.071439
3285,-3.4743495
3286,-1.0683526
3287,-0.92509884
3308,-0.92040354
3324,-1.5910513
3340,-2.1718106
3356,-0.31696895
3372,-1.3458103
3388,-0.60296786
3404,0.062893845
3420,-1.1949846
3436,-3.4362874
3452,-0.67530984
3484,-0.9321668
3500,-0.6263819
3514,-0.86514217
3530,-0.795517
3545,-0.5133841
3546,-1.829151
3560,-0.35307539
3575,-0.20799293
3576,-2.136845
3589,-0.54672664
3590,-1.0790063
3604,-1.079643
3620,-2.1119735
3636,-1.190752
3652,-1.023388
3668,-1.8453861
3682,-3.0605361
3698,-0.731643
3714,-0.9502027
3729,-2.1718106
3730,-1.1891327
3744,-0.8199022
3759,-1.4415439
3789,-0.636108
3790,-0.54751927
3804,-1.9651091
3820,-3.487908
3835,-1.1586539
3836,-1.0553237
3850,-0.50808
3865,-0.6937173
3866,-1.7356832
3879,-2.1718106
3880,-1.6357372
3894,-1.1328316
3910,-1.0447294
3926,-0.23315842
3941,-0.70904547
3942,-1.0801783
3956,-0.7566552
3972,-0.65615404
3988,-1.2525529
4004,-0.55588895
4020,-1.6300168
4036,-0.5658719
4052,-1.7356832
4068,-1.0043755
4083,-0.742853
4098,-1.9642023
4114,-0.8894837
4128,-3.487908
4143,0.078993894
4144,0.08476621
4158,-0.56918526
4174,-1.5516872
4190,-2.2735715
4206,-2.1294541
4222,-2.1294541
4236,-1.2606114
4251,-2.5381868
4252,-0.60911286
4282,-2.8303003
4298,-0.14043197
4314,-0.4341448
4330,-1.7504559
4345,-0.529708
