12,0.0679926
28,-0.021723064
42,-3.416565
57,-0.9711601
58,0.100480646
104,-1.02259
120,0.058771864
136,-0.029477002
152,-0.99701256
169,-0.526897
170,0.029987907
199,-0.80997217
214,-0.11767142
228,-1.1695217
244,-0.8371083
258,-0.13077664
272,0.06399114
286,0.060141534
302,-1.9592716
318,0.13210703
334,-0.24928801
350,-0.28415895
366,-2.7383647
380,-1.4240226
412,-0.05136569
444,-0.35334054
460,-0.2405553
476,-0.35353056
522,-0.8581493
538,-0.061917238
552,0.02951472
566,0.022725886
582,-3.416565
598,-1.2503568
614,-0.37514496
628,-0.6091609
658,-0.16001138
674,-0.19909571
690,-0.9706236
704,-2.6447153
720,-0.30949235
736,-0.16093092
752,-0.33419716
768,-0.90097815
782,-0.15851904
797,-0.019837918
812,-3.416565
826,-0.4757728
842,-1.0157613
858,-0.2375226
874,-0.1384347
888,-3.416565
920,-0.7985361
936,-1.2370934
952,-1.10844
968,-0.38177168
984,-2.444075
998,-1.0259734
1014,-0.9032453
1030,-1.5874323
1044,-0.17417252
1058,-0.83371454
1090,-0.0898307
1106,-0.42426392
1122,-1.3039786
1138,-1.4595335
1184,-0.70164794
1200,0.04543031
1216,-1.1942371
1232,-0.55896795
1246,0.020073844
1292,-0.71238536
1308,-1.2183473
1324,-3.416565
1340,-0.19283317
1356,-3.416565
1372,-2.1679387
1402,0.091512285
1450,-3.416565
1466,-0.57077515
1482,-0.5118352
1512,-1.1063782
1528,-1.2871462
1544,-0.030245991
1560,0.045349948
1576,-0.10677908
1592,-0.16745992
1608,-0.46701354
1622,-1.9592716
1623,-1.9999427
1639,-1.2081981
1640,-1.5124773
1654,-1.5505188
1655,-0.115916505
1670,-0.9731471
1684,-0.6449781
1685,-0.25533885
1700,-1.0646594
1736,-0.53662664
1750,-0.3484118
1751,-0.017470488
1764,-1.1048506
1765,-0.07395172
1780,-0.09166762
1796,0.040502567
1812,-0.35374528
1828,-0.33658627
1844,0.05916571
1860,-0.080478296
1894,0.0047468604
1910,0.0808139
1926,-0.81569487
1942,-0.17799123
1956,-0.35208204
1979,-0.21871834
1980,-0.3417774
1998,-0.359233
2014,-2.0575824
2030,-0.16107114
2046,-0.1148916
2062,-3.416565
2078,-1.4521841
2094,-1.9635324
2110,-1.10844
2124,-1.4592998
2125,0.024538083
2156,-1.981236
2172,-0.1300684
2188,0.048290133
2202,0.032423705
2203,0.03973771
2219,-0.7613531
2220,-3.416565
2236,-1.1948434
2252,-0.88756126
2266,-0.0020169034
2267,-0.6852316
2282,-0.8081693
2298,0.044968672
2314,-1.23947
2330,-0.1666984
2346,-1.8410485
2362,-0.12396453
2376,0.013595125
2377,0.011732703
2392,-0.13097359
2406,-2.1535625
2407,0.09790434
2422,-1.0682247
2438,0.03875591
2454,-0.5052292
2470,-3.416565
2487,0.018396137
2488,0.016765578
2504,-1.0427616
2520,-0.29529503
2536,-0.0653138
2550,-0.12621997
2551,0.1518514
2566,-1.0158237
2580,-3.416565
2581,-0.18704508
2596,-0.70067245
2614,-2.1133173
2615,-3.2520585
2632,-0.19136253
2648,-2.8728795
2680,-1.0157613
2696,-0.001722069
2712,-0.23917753
2728,-1.6033995
2744,-0.15946043
2760,-1.1087368
2776,-0.40088737
2792,-0.42087507
2806,-0.14329536
2807,0.06155316
2822,-1.3068213
2838,-1.9495925
2854,-1.4159526
2870,-0.65354705
2886,-2.1769724
2900,0.025865698
2901,-1.4725881
2914,-0.5197913
2915,-0.1801082
2930,-1.8565402
2946,-0.02208007
2960,-0.76491433
2961,0.0996301
2992,-0.4347067
3008,-1.6797249
3024,-0.58198357
3072,-0.3962655
3088,-2.5434303
3104,-0.38449296
3152,-1.9495925
3168,-0.759133
3184,-0.89073074
3198,-0.035841413
3199,-0.046644136
3213,-0.94201
3244,-0.92188656
3260,0.0022015558
3276,-1.4930565
3297,-0.4336785
3298,-0.26990312
3299,-0.18483183
3316,-0.17985387
3332,-1.049989
3348,-0.8154056
3364,-3.416565
3380,-0.39401376
3396,-1.3635292
3428,0.05469771
3444,-0.3158747
3460,-0.48122677
3476,-0.033551455
3492,0.022707121
3506,-0.09279674
3507,-0.16030803
3522,0.06742831
3538,-1.0215737
3552,-0.004289569
3553,0.00077094743
3568,-3.416565
3582,-1.1403893
3583,-0.054010008
3596,-0.07211799
3597,-0.7688978
3612,-2.1535625
3644,-2.1535625
3660,-1.6294961
3674,-0.8089593
3675,-0.8292406
3690,-3.416565
3706,-0.5153743
3736,-0.1512944
3737,-0.20095938
3752,-3.416565
3766,-1.0639374
3767,-0.96849334
3782,-0.467528
3796,-0.97506446
3797,-2.393851
3812,0.0045289234
3843,-0.750068
3858,-0.11882272
3873,-1.1467412
3886,-0.66045946
3887,-0.35726416
3902,-1.0383703
3934,-0.23841278
3948,-0.064930156
3949,-0.38809675
3964,-0.86013156
3980,-0.11345078
4012,0.028111925
4028,-0.3315324
4044,0.060559206
4060,-0.00947086
4076,-0.009793671
4090,-0.32111165
4091,-0.3518533
4106,-1.9408357
4120,-2.4713645
4121,0.08154713
4136,-0.9298712
4150,-0.268098
4151,0.09508302
4166,-0.19983001
4182,-0.020221451
4198,-1.0936087
4214,-2.141052
4229,0.018969646
4244,-1.23947
4258,0.019072933
4259,-2.1133173
4274,-3.416565
4290,-0.80913615
4306,-0.7432465
4322,-3.416565
4338,-0.11543466
4352,-0.09107758
4353,-0.102125496
4384,-0.3032749
4398,-1.4592998
4399,-1.5874323
4414,-0.6409683
4430,-0.2737913
4446,-0.21839048
4460,-0.16792648
4461,-2.1679387
4476,-2.2915626
4492,0.016689723
4508,0.03673777
4524,-1.8497834
