Timestep,KendallTau,MAP,a
7,0.7426043769609195,0.18590672841742506,1.0
8,0.7936903788568457,0.2978119013101539,1.0
9,0.6157246827285514,0.13595542721655343,1.0
7,0.7547308471901989,0.18923760070038997,1.1
9,0.6037484117674653,0.13007225138004355,1.1
8,0.7990125026129129,0.3042699862251755,1.1
8,0.7966138550498734,0.3196974015193269,1.2
7,0.7537274694154199,0.1906616622715775,1.2
9,0.6039580820202254,0.13149477863265693,1.2
7,0.7647893050906204,0.1934654099434354,1.3
9,0.5994407330222016,0.1322596088037797,1.3
8,0.7927316071432897,0.3196974015193269,1.3
9,0.5948556647790487,0.13040639898229917,1.4
7,0.7548285444164856,0.18590672841742506,1.4
8,0.7901877861257955,0.31311685527288735,1.4
8,0.7775882028459817,0.3386950485868513,1.5
7,0.7584691669262588,0.18590672841742506,1.5
9,0.5978453605342092,0.13397817783781035,1.5
7,0.7576017769559003,0.19036236579690785,1.6
8,0.7685300673714172,0.27647202725808695,1.6
9,0.5903576019386518,0.13115140792090252,1.6
7,0.7548449143528286,0.19361362589759273,1.7
8,0.7594328286382381,0.25470991233952234,1.7
9,0.5856066680634406,0.13435919512202216,1.7
7,0.7565045088419742,0.1935923042776468,1.8
8,0.7544537802322206,0.294326113087627,1.8
9,0.5875812745565933,0.13257847688214103,1.8
