Timestep,KendallTau,MAP,a
7,0.8987234906046889,0.731389962539621,1.0
8,0.8604985309285202,0.7110566981378798,1.0
9,0.8627308572228677,0.39928459125692345,1.0
7,0.8987402105787375,0.6995326678123933,1.1
9,0.8550629082829894,0.3690929256126039,1.1
8,0.8601798246102155,0.7109327562584545,1.1
8,0.8614426826623528,0.6939457634819829,1.2
7,0.8975239744953422,0.7129230083191184,1.2
9,0.8469472168783403,0.32986181755892824,1.2
7,0.898314960014141,0.7144915933276608,1.3
9,0.8397303587473594,0.28792555524255314,1.3
8,0.8593693165871102,0.7109853386229638,1.3
9,0.8334076494972955,0.24649519617682433,1.4
7,0.8976141849602555,0.7375696464783432,1.4
8,0.857413835104067,0.7401278704716661,1.4
8,0.8546861390055274,0.7247428153294649,1.5
7,0.8978419141303365,0.7165138543451642,1.5
9,0.8269365274557341,0.2243178955145521,1.5
7,0.8969230696263945,0.7094049290081231,1.6
8,0.8511441903887484,0.7284372475865557,1.6
9,0.8193389460166808,0.22915544103095314,1.6
7,0.8950828789565647,0.6967541592809737,1.7
8,0.8509012635516021,0.7337584363664754,1.7
9,0.8159653666485926,0.22572446219521458,1.7
7,0.8936212156215304,0.7173518443575304,1.8
8,0.8507760576763111,0.7203982684423045,1.8
9,0.8094891300217757,0.22681504203518427,1.8
